,Labels(1=normal and -1=defect)
349,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4175_Q03.bmp,1
350,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3357_Q03.bmp,1
351,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2584_Q06.bmp,1
352,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4309_Q03.bmp,1
353,./prototype2_data/Shifting/shifting_0_8269.bmp,-1
354,./prototype2_data/Shifting/shifting_0_6995.bmp,-1
355,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2782_Q06.bmp,1
356,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3874_Q03.bmp,1
357,./prototype2_data/Shifting/shifting_0_9291.bmp,-1
358,./prototype2_data/Shifting/shifting_0_8952.bmp,-1
359,./prototype2_data/Shifting/shifting_0_5233.bmp,-1
360,./prototype2_data/Shifting/shifting_0_3028.bmp,-1
361,./prototype2_data/Shifting/shifting_0_4124.bmp,-1
362,./prototype2_data/Shifting/shifting_0_5160.bmp,-1
363,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3851_Q12.bmp,1
364,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4325_Q03.bmp,1
365,./prototype2_data/Shifting/shifting_0_3436.bmp,-1
366,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3634_Q12.bmp,1
367,./prototype2_data/Shifting/shifting_0_864.bmp,-1
368,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3004_Q06.bmp,1
369,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2883_Q06.bmp,1
370,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4282_Q12.bmp,-1
371,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2000_Q12.bmp,1
372,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3344_Q12.bmp,1
373,./prototype2_data/Shifting/shifting_0_4470.bmp,-1
374,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3950_Q12.bmp,1
375,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1432_Q12.bmp,1
376,./prototype2_data/Shifting/shifting_0_2569.bmp,-1
377,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3368_Q03.bmp,1
378,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1811_Q09.bmp,1
379,./prototype2_data/Shifting/shifting_0_9238.bmp,1
380,./prototype2_data/Shifting/shifting_0_6745.bmp,-1
381,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1691_Q06.bmp,1
382,./prototype2_data/Shifting/shifting_0_4016.bmp,-1
383,./prototype2_data/Shifting/shifting_0_498.bmp,-1
384,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2725_Q03.bmp,1
385,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2533_Q12.bmp,1
386,./prototype2_data/Shifting/shifting_0_7660.bmp,1
387,./prototype2_data/Shifting/shifting_0_1921.bmp,-1
388,./prototype2_data/Shifting/shifting_0_3939.bmp,-1
389,./prototype2_data/Shifting/shifting_0_4833.bmp,1
390,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3745_Q12.bmp,1
391,./prototype2_data/Shifting/shifting_0_5820.bmp,-1
392,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1456_Q03.bmp,1
393,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2490_Q03.bmp,1
394,./prototype2_data/Shifting/shifting_0_9778.bmp,-1
395,./prototype2_data/Shifting/shifting_0_8812.bmp,1
396,./prototype2_data/Shifting/shifting_0_8134.bmp,-1
397,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1845_Q09.bmp,1
398,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2009_Q12.bmp,1
399,./prototype2_data/Shifting/shifting_0_3464.bmp,-1
400,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1558_Q06.bmp,1
401,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2498_Q03.bmp,1
402,./prototype2_data/Shifting/shifting_0_1644.bmp,-1
403,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2660_Q09.bmp,1
404,./prototype2_data/Shifting/shifting_0_4806.bmp,-1
405,./prototype2_data/Shifting/shifting_0_6587.bmp,-1
406,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_015_Q12.bmp,1
407,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4027_Q09.bmp,1
408,./prototype2_data/Shifting/shifting_0_7986.bmp,-1
409,./prototype2_data/Shifting/shifting_0_3480.bmp,-1
410,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1503_Q06.bmp,1
411,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3655_Q12.bmp,1
412,./prototype2_data/Shifting/shifting_0_7632.bmp,1
413,./prototype2_data/Shifting/shifting_0_872.bmp,-1
414,./prototype2_data/Shifting/shifting_0_2442.bmp,-1
415,./prototype2_data/Shifting/shifting_0_9652.bmp,-1
416,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2654_Q12.bmp,-1
417,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2502_Q03.bmp,1
418,./prototype2_data/Shifting/shifting_0_8825.bmp,-1
419,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1647_Q12.bmp,1
420,./prototype2_data/Shifting/shifting_0_7366.bmp,-1
421,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2963_Q09.bmp,1
422,./prototype2_data/Shifting/shifting_0_8412.bmp,-1
423,./prototype2_data/Shifting/shifting_0_4817.bmp,-1
424,./prototype2_data/Shifting/shifting_0_5824.bmp,-1
425,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4328_Q03.bmp,1
426,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2877_Q09.bmp,1
427,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1569_Q06.bmp,1
428,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2148_Q09.bmp,1
429,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3384_Q06.bmp,1
430,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1533_Q12.bmp,1
431,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4185_Q06.bmp,1
432,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3679_Q03.bmp,1
433,./prototype2_data/Shifting/shifting_0_126.bmp,-1
434,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3551_Q12.bmp,1
435,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1447_Q12.bmp,1
436,./prototype2_data/Shifting/shifting_0_9811.bmp,-1
437,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4140_Q12.bmp,1
438,./prototype2_data/Shifting/shifting_0_4815.bmp,-1
439,./prototype2_data/Shifting/shifting_0_9704.bmp,1
440,./prototype2_data/Shifting/shifting_0_3652.bmp,-1
441,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2245_Q09.bmp,1
442,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2995_Q06.bmp,1
443,./prototype2_data/Shifting/shifting_0_6115.bmp,-1
444,./prototype2_data/Shifting/shifting_0_7655.bmp,-1
445,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2313_Q06.bmp,1
446,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2501_Q03.bmp,1
447,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3532_Q12.bmp,1
448,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1732_Q12.bmp,-1
449,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4008_Q09.bmp,1
450,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2508_Q06.bmp,1
451,./prototype2_data/Shifting/shifting_0_8475.bmp,-1
452,./prototype2_data/Shifting/shifting_0_5157.bmp,-1
453,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1543_Q12.bmp,1
454,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4362_Q03.bmp,1
455,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2860_Q09.bmp,1
456,./prototype2_data/Shifting/shifting_0_8516.bmp,-1
457,./prototype2_data/Shifting/shifting_0_4434.bmp,-1
458,./prototype2_data/Shifting/shifting_0_1600.bmp,-1
459,./prototype2_data/Shifting/shifting_0_1431.bmp,-1
460,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4133_Q12.bmp,1
461,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2425_Q09.bmp,1
462,./prototype2_data/Shifting/shifting_0_8970.bmp,-1
463,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3491_Q06.bmp,1
464,./prototype2_data/Shifting/shifting_0_6801.bmp,-1
465,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2713_Q03.bmp,1
466,./prototype2_data/Shifting/shifting_0_8712.bmp,-1
467,./prototype2_data/Shifting/shifting_0_7610.bmp,-1
468,./prototype2_data/Shifting/shifting_0_2691.bmp,-1
469,./prototype2_data/Shifting/shifting_0_1471.bmp,1
470,./prototype2_data/Shifting/shifting_0_7063.bmp,-1
471,./prototype2_data/Shifting/shifting_0_6233.bmp,-1
472,./prototype2_data/Shifting/shifting_0_495.bmp,-1
473,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2473_Q12.bmp,1
474,./prototype2_data/Shifting/shifting_0_5208.bmp,-1
475,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1766_Q03.bmp,1
476,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2848_Q12.bmp,1
477,./prototype2_data/Shifting/shifting_0_3520.bmp,-1
478,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2087_Q06.bmp,1
479,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1756_Q03.bmp,1
480,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2388_Q06.bmp,1
481,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1581_Q09.bmp,1
482,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2441_Q03.bmp,1
483,./prototype2_data/Shifting/shifting_0_7249.bmp,-1
484,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1734_Q12.bmp,1
485,./prototype2_data/Shifting/shifting_0_8207.bmp,-1
486,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1930_Q12.bmp,1
487,./prototype2_data/Shifting/shifting_0_9183.bmp,1
488,./prototype2_data/Shifting/shifting_0_9730.bmp,-1
489,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4324_Q03.bmp,1
490,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4217_Q09.bmp,1
491,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4057_Q03.bmp,1
492,./prototype2_data/Shifting/shifting_0_3836.bmp,-1
493,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2676_Q09.bmp,1
494,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3545_Q12.bmp,1
495,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2548_Q12.bmp,1
496,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1867_Q09.bmp,1
497,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3435_Q12.bmp,1
498,./prototype2_data/Shifting/shifting_0_3227.bmp,-1
499,./prototype2_data/Shifting/shifting_0_188.bmp,-1
500,./prototype2_data/Shifting/shifting_0_8202.bmp,-1
501,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1618_Q03.bmp,1
502,./prototype2_data/Shifting/shifting_0_5020.bmp,-1
503,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2633_Q12.bmp,1
504,./prototype2_data/Shifting/shifting_0_9425.bmp,-1
505,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2858_Q09.bmp,1
506,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3457_Q03.bmp,1
507,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3776_Q03.bmp,1
508,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3828_Q09.bmp,1
509,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3800_Q06.bmp,1
510,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1770_Q03.bmp,1
511,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4143_Q12.bmp,1
512,./prototype2_data/Shifting/shifting_0_9457.bmp,1
513,./prototype2_data/Shifting/shifting_0_6504.bmp,-1
514,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2208_Q09.bmp,1
515,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2198_Q09.bmp,1
516,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3675_Q03.bmp,1
517,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2956_Q09.bmp,1
518,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2327_Q03.bmp,1
519,./prototype2_data/Shifting/shifting_0_4251.bmp,-1
520,./prototype2_data/Shifting/shifting_0_5126.bmp,-1
521,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4007_Q09.bmp,1
522,./prototype2_data/Shifting/shifting_0_7558.bmp,-1
523,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3764_Q03.bmp,1
524,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2105_Q06.bmp,1
525,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4212_Q09.bmp,1
526,./prototype2_data/Shifting/shifting_0_4927.bmp,-1
527,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2576_Q03.bmp,1
528,./prototype2_data/Shifting/shifting_0_6493.bmp,-1
529,./prototype2_data/Shifting/shifting_0_4809.bmp,-1
530,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4278_Q06.bmp,1
531,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1828_Q09.bmp,1
532,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2084_Q06.bmp,-1
533,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3836_Q12.bmp,1
534,./prototype2_data/Shifting/shifting_0_5536.bmp,-1
535,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1557_Q06.bmp,1
536,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3689_Q06.bmp,1
537,./prototype2_data/Shifting/shifting_0_7727.bmp,-1
538,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2615_Q09.bmp,1
539,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2529_Q09.bmp,1
540,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4330_Q12.bmp,1
541,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4115_Q09.bmp,1
542,./prototype2_data/Shifting/shifting_0_1155.bmp,-1
543,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1879_Q03.bmp,1
544,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1864_Q09.bmp,1
545,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3539_Q12.bmp,1
546,./prototype2_data/Shifting/shifting_0_5783.bmp,-1
547,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3871_Q03.bmp,1
548,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1693_Q06.bmp,1
549,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2672_Q09.bmp,1
550,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1837_Q12.bmp,1
551,./prototype2_data/Shifting/shifting_0_3973.bmp,-1
552,./prototype2_data/Shifting/shifting_0_5397.bmp,-1
553,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3399_Q06.bmp,1
554,./prototype2_data/Shifting/shifting_0_7936.bmp,-1
555,./prototype2_data/Shifting/shifting_0_4146.bmp,-1
556,./prototype2_data/Shifting/shifting_0_9400.bmp,-1
557,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3005_Q06.bmp,1
558,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1578_Q09.bmp,1
559,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2810_Q03.bmp,1
560,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4416_Q09.bmp,1
561,./prototype2_data/Shifting/shifting_0_1453.bmp,1
562,./prototype2_data/Shifting/shifting_0_7036.bmp,-1
563,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1490_Q06.bmp,1
564,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3372_Q03.bmp,1
565,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4204_Q09.bmp,1
566,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1513_Q09.bmp,1
567,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1620_Q03.bmp,1
568,./prototype2_data/Shifting/shifting_0_6449.bmp,-1
569,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3934_Q12.bmp,1
570,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3597_Q06.bmp,1
571,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2120_Q09.bmp,1
572,./prototype2_data/Shifting/shifting_0_5983.bmp,-1
573,./prototype2_data/Shifting/shifting_0_4404.bmp,-1
574,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2715_Q03.bmp,1
575,./prototype2_data/Shifting/shifting_0_8141.bmp,-1
576,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4056_Q03.bmp,1
577,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2320_Q06.bmp,1
578,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3406_Q09.bmp,1
579,./prototype2_data/Shifting/shifting_0_7979.bmp,-1
580,./prototype2_data/Shifting/shifting_0_3174.bmp,-1
581,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1685_Q06.bmp,1
582,./prototype2_data/Shifting/shifting_0_9199.bmp,-1
583,./prototype2_data/Shifting/shifting_0_7097.bmp,-1
584,./prototype2_data/Shifting/shifting_0_4825.bmp,-1
585,./prototype2_data/Shifting/shifting_0_8727.bmp,-1
586,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1920_Q12.bmp,1
587,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4382_Q06.bmp,1
588,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3482_Q06.bmp,1
589,./prototype2_data/Shifting/shifting_0_5551.bmp,-1
590,./prototype2_data/Shifting/shifting_0_4726.bmp,-1
591,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2939_Q12.bmp,1
592,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2886_Q06.bmp,1
593,./prototype2_data/Shifting/shifting_0_7253.bmp,-1
594,./prototype2_data/Shifting/shifting_0_3318.bmp,-1
595,./prototype2_data/Shifting/shifting_0_1426.bmp,-1
596,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1810_Q09.bmp,1
597,./prototype2_data/Shifting/shifting_0_2910.bmp,-1
598,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1690_Q06.bmp,1
599,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3358_Q03.bmp,1
600,./prototype2_data/Shifting/shifting_0_9622.bmp,-1
601,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4271_Q06.bmp,1
602,./prototype2_data/Shifting/shifting_0_7470.bmp,-1
603,./prototype2_data/Shifting/shifting_0_2181.bmp,-1
604,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2680_Q09.bmp,1
605,./prototype2_data/Shifting/shifting_0_9860.bmp,-1
606,./prototype2_data/Shifting/shifting_0_3612.bmp,-1
607,./prototype2_data/Shifting/shifting_0_8933.bmp,1
608,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2760_Q09.bmp,1
609,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4168_Q03.bmp,1
610,./prototype2_data/Shifting/shifting_0_6934.bmp,-1
611,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2365_Q03.bmp,1
612,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3019_Q03.bmp,1
613,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1545_Q12.bmp,1
614,./prototype2_data/Shifting/shifting_0_5922.bmp,-1
615,./prototype2_data/Shifting/shifting_0_5216.bmp,-1
616,./prototype2_data/Shifting/shifting_0_5567.bmp,-1
617,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3649_Q12.bmp,1
618,./prototype2_data/Shifting/shifting_0_5217.bmp,-1
619,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2953_Q12.bmp,1
620,./prototype2_data/Shifting/shifting_0_8931.bmp,-1
621,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1917_Q12.bmp,1
622,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_068_Q06.bmp,1
623,./prototype2_data/Shifting/shifting_0_5993.bmp,-1
624,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2421_Q09.bmp,1
625,./prototype2_data/Shifting/shifting_0_3103.bmp,-1
626,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2604_Q06.bmp,1
627,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1469_Q03.bmp,1
628,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1662_Q09.bmp,1
629,./prototype2_data/Shifting/shifting_0_4040.bmp,-1
630,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1532_Q12.bmp,1
631,./prototype2_data/Shifting/shifting_0_787.bmp,1
632,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1605_Q06.bmp,1
633,./prototype2_data/Shifting/shifting_0_113.bmp,-1
634,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3896_Q06.bmp,1
635,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3756_Q03.bmp,1
636,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3610_Q09.bmp,-1
637,./prototype2_data/Shifting/shifting_0_3279.bmp,-1
638,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_023_Q12.bmp,1
639,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2316_Q06.bmp,1
640,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3707_Q09.bmp,1
641,./prototype2_data/Shifting/shifting_0_2090.bmp,-1
642,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3936_Q12.bmp,1
643,./prototype2_data/Shifting/shifting_0_8506.bmp,-1
644,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2424_Q09.bmp,1
645,./prototype2_data/Shifting/shifting_0_5044.bmp,-1
646,./prototype2_data/Shifting/shifting_0_2303.bmp,-1
647,./prototype2_data/Shifting/shifting_0_3255.bmp,-1
648,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1716_Q03.bmp,1
649,./prototype2_data/Shifting/shifting_0_701.bmp,-1
650,./prototype2_data/Shifting/shifting_0_8240.bmp,-1
651,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3813_Q09.bmp,1
652,./prototype2_data/Shifting/shifting_0_4433.bmp,-1
653,./prototype2_data/Shifting/shifting_0_8671.bmp,1
654,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3595_Q06.bmp,1
655,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3645_Q12.bmp,1
656,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2060_Q03.bmp,1
657,./prototype2_data/Shifting/shifting_0_9773.bmp,-1
658,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2783_Q06.bmp,1
659,./prototype2_data/Shifting/shifting_0_3821.bmp,1
660,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4315_Q03.bmp,1
661,./prototype2_data/Shifting/shifting_0_3807.bmp,-1
662,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2766_Q09.bmp,1
663,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3553_Q12.bmp,-1
664,./prototype2_data/Shifting/shifting_0_6663.bmp,-1
665,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2044_Q12.bmp,1
666,./prototype2_data/Shifting/shifting_0_2958.bmp,-1
667,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2095_Q06.bmp,1
668,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4095_Q06.bmp,1
669,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4323_Q03.bmp,1
670,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3599_Q06.bmp,1
671,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4414_Q09.bmp,1
672,./prototype2_data/Shifting/shifting_0_4097.bmp,-1
673,./prototype2_data/Shifting/shifting_0_7832.bmp,-1
674,./prototype2_data/Shifting/shifting_0_6824.bmp,-1
675,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4045_Q12.bmp,1
676,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1701_Q06.bmp,1
677,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3453_Q12.bmp,1
678,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1702_Q06.bmp,1
679,./prototype2_data/Shifting/shifting_0_8650.bmp,-1
680,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2463_Q12.bmp,1
681,./prototype2_data/Shifting/shifting_0_8833.bmp,-1
682,./prototype2_data/Shifting/shifting_0_3456.bmp,-1
683,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4293_Q12.bmp,1
684,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2466_Q12.bmp,1
685,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3782_Q06.bmp,1
686,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2069_Q03.bmp,1
687,./prototype2_data/Shifting/shifting_0_9405.bmp,-1
688,./prototype2_data/Shifting/shifting_0_4651.bmp,-1
689,./prototype2_data/Shifting/shifting_0_5846.bmp,-1
690,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4266_Q06.bmp,1
691,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2312_Q06.bmp,1
692,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2328_Q03.bmp,1
693,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1502_Q06.bmp,1
694,./prototype2_data/Shifting/shifting_0_405.bmp,-1
695,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3582_Q06.bmp,1
696,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1439_Q12.bmp,1
697,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_034_Q09.bmp,1
698,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2048_Q12.bmp,1
699,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2900_Q06.bmp,1
700,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4344_Q12.bmp,1
701,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3821_Q09.bmp,1
