,ImagePath
372,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3344_Q12.bmp
373,./prototype2_data/Shifting/shifting_0_4470.bmp
374,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3950_Q12.bmp
375,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1432_Q12.bmp
376,./prototype2_data/Shifting/shifting_0_2569.bmp
377,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3368_Q03.bmp
378,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1811_Q09.bmp
379,./prototype2_data/Shifting/shifting_0_9238.bmp
380,./prototype2_data/Shifting/shifting_0_6745.bmp
381,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1691_Q06.bmp
382,./prototype2_data/Shifting/shifting_0_4016.bmp
383,./prototype2_data/Shifting/shifting_0_498.bmp
384,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2725_Q03.bmp
385,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2533_Q12.bmp
386,./prototype2_data/Shifting/shifting_0_7660.bmp
387,./prototype2_data/Shifting/shifting_0_1921.bmp
388,./prototype2_data/Shifting/shifting_0_3939.bmp
389,./prototype2_data/Shifting/shifting_0_4833.bmp
390,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3745_Q12.bmp
391,./prototype2_data/Shifting/shifting_0_5820.bmp
392,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1456_Q03.bmp
393,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2490_Q03.bmp
394,./prototype2_data/Shifting/shifting_0_9778.bmp
395,./prototype2_data/Shifting/shifting_0_8812.bmp
396,./prototype2_data/Shifting/shifting_0_8134.bmp
397,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1845_Q09.bmp
398,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2009_Q12.bmp
399,./prototype2_data/Shifting/shifting_0_3464.bmp
400,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1558_Q06.bmp
401,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2498_Q03.bmp
402,./prototype2_data/Shifting/shifting_0_1644.bmp
403,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2660_Q09.bmp
404,./prototype2_data/Shifting/shifting_0_4806.bmp
405,./prototype2_data/Shifting/shifting_0_6587.bmp
406,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_015_Q12.bmp
407,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4027_Q09.bmp
408,./prototype2_data/Shifting/shifting_0_7986.bmp
409,./prototype2_data/Shifting/shifting_0_3480.bmp
410,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1503_Q06.bmp
411,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3655_Q12.bmp
412,./prototype2_data/Shifting/shifting_0_7632.bmp
413,./prototype2_data/Shifting/shifting_0_872.bmp
414,./prototype2_data/Shifting/shifting_0_2442.bmp
415,./prototype2_data/Shifting/shifting_0_9652.bmp
416,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2654_Q12.bmp
417,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2502_Q03.bmp
418,./prototype2_data/Shifting/shifting_0_8825.bmp
419,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1647_Q12.bmp
420,./prototype2_data/Shifting/shifting_0_7366.bmp
421,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2963_Q09.bmp
422,./prototype2_data/Shifting/shifting_0_8412.bmp
423,./prototype2_data/Shifting/shifting_0_4817.bmp
424,./prototype2_data/Shifting/shifting_0_5824.bmp
425,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4328_Q03.bmp
426,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2877_Q09.bmp
427,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1569_Q06.bmp
428,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2148_Q09.bmp
429,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3384_Q06.bmp
430,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1533_Q12.bmp
431,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4185_Q06.bmp
432,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3679_Q03.bmp
433,./prototype2_data/Shifting/shifting_0_126.bmp
434,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3551_Q12.bmp
435,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1447_Q12.bmp
436,./prototype2_data/Shifting/shifting_0_9811.bmp
437,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4140_Q12.bmp
438,./prototype2_data/Shifting/shifting_0_4815.bmp
439,./prototype2_data/Shifting/shifting_0_9704.bmp
440,./prototype2_data/Shifting/shifting_0_3652.bmp
441,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2245_Q09.bmp
442,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2995_Q06.bmp
443,./prototype2_data/Shifting/shifting_0_6115.bmp
444,./prototype2_data/Shifting/shifting_0_7655.bmp
445,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2313_Q06.bmp
446,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2501_Q03.bmp
447,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3532_Q12.bmp
448,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1732_Q12.bmp
449,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4008_Q09.bmp
450,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2508_Q06.bmp
451,./prototype2_data/Shifting/shifting_0_8475.bmp
452,./prototype2_data/Shifting/shifting_0_5157.bmp
453,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1543_Q12.bmp
454,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4362_Q03.bmp
455,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2860_Q09.bmp
456,./prototype2_data/Shifting/shifting_0_8516.bmp
457,./prototype2_data/Shifting/shifting_0_4434.bmp
458,./prototype2_data/Shifting/shifting_0_1600.bmp
459,./prototype2_data/Shifting/shifting_0_1431.bmp
460,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4133_Q12.bmp
461,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2425_Q09.bmp
462,./prototype2_data/Shifting/shifting_0_8970.bmp
463,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3491_Q06.bmp
464,./prototype2_data/Shifting/shifting_0_6801.bmp
465,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2713_Q03.bmp
466,./prototype2_data/Shifting/shifting_0_8712.bmp
467,./prototype2_data/Shifting/shifting_0_7610.bmp
468,./prototype2_data/Shifting/shifting_0_2691.bmp
469,./prototype2_data/Shifting/shifting_0_1471.bmp
470,./prototype2_data/Shifting/shifting_0_7063.bmp
471,./prototype2_data/Shifting/shifting_0_6233.bmp
472,./prototype2_data/Shifting/shifting_0_495.bmp
473,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2473_Q12.bmp
474,./prototype2_data/Shifting/shifting_0_5208.bmp
475,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1766_Q03.bmp
476,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2848_Q12.bmp
477,./prototype2_data/Shifting/shifting_0_3520.bmp
478,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2087_Q06.bmp
479,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1756_Q03.bmp
480,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2388_Q06.bmp
481,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1581_Q09.bmp
482,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2441_Q03.bmp
483,./prototype2_data/Shifting/shifting_0_7249.bmp
484,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1734_Q12.bmp
485,./prototype2_data/Shifting/shifting_0_8207.bmp
486,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1930_Q12.bmp
487,./prototype2_data/Shifting/shifting_0_9183.bmp
488,./prototype2_data/Shifting/shifting_0_9730.bmp
489,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4324_Q03.bmp
490,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4217_Q09.bmp
491,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4057_Q03.bmp
492,./prototype2_data/Shifting/shifting_0_3836.bmp
493,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2676_Q09.bmp
494,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3545_Q12.bmp
495,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2548_Q12.bmp
496,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1867_Q09.bmp
497,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3435_Q12.bmp
498,./prototype2_data/Shifting/shifting_0_3227.bmp
499,./prototype2_data/Shifting/shifting_0_188.bmp
500,./prototype2_data/Shifting/shifting_0_8202.bmp
501,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1618_Q03.bmp
502,./prototype2_data/Shifting/shifting_0_5020.bmp
503,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2633_Q12.bmp
504,./prototype2_data/Shifting/shifting_0_9425.bmp
505,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2858_Q09.bmp
506,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3457_Q03.bmp
507,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3776_Q03.bmp
508,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3828_Q09.bmp
509,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3800_Q06.bmp
510,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1770_Q03.bmp
511,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4143_Q12.bmp
512,./prototype2_data/Shifting/shifting_0_9457.bmp
513,./prototype2_data/Shifting/shifting_0_6504.bmp
514,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2208_Q09.bmp
515,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2198_Q09.bmp
516,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3675_Q03.bmp
517,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2956_Q09.bmp
518,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2327_Q03.bmp
519,./prototype2_data/Shifting/shifting_0_4251.bmp
520,./prototype2_data/Shifting/shifting_0_5126.bmp
521,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4007_Q09.bmp
522,./prototype2_data/Shifting/shifting_0_7558.bmp
523,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3764_Q03.bmp
524,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2105_Q06.bmp
525,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4212_Q09.bmp
526,./prototype2_data/Shifting/shifting_0_4927.bmp
527,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2576_Q03.bmp
528,./prototype2_data/Shifting/shifting_0_6493.bmp
529,./prototype2_data/Shifting/shifting_0_4809.bmp
530,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4278_Q06.bmp
531,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1828_Q09.bmp
532,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2084_Q06.bmp
533,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3836_Q12.bmp
534,./prototype2_data/Shifting/shifting_0_5536.bmp
535,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1557_Q06.bmp
536,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3689_Q06.bmp
537,./prototype2_data/Shifting/shifting_0_7727.bmp
538,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2615_Q09.bmp
539,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2529_Q09.bmp
540,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4330_Q12.bmp
541,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4115_Q09.bmp
542,./prototype2_data/Shifting/shifting_0_1155.bmp
543,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1879_Q03.bmp
544,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1864_Q09.bmp
545,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3539_Q12.bmp
546,./prototype2_data/Shifting/shifting_0_5783.bmp
547,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3871_Q03.bmp
548,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1693_Q06.bmp
549,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2672_Q09.bmp
550,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1837_Q12.bmp
551,./prototype2_data/Shifting/shifting_0_3973.bmp
552,./prototype2_data/Shifting/shifting_0_5397.bmp
553,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3399_Q06.bmp
554,./prototype2_data/Shifting/shifting_0_7936.bmp
555,./prototype2_data/Shifting/shifting_0_4146.bmp
556,./prototype2_data/Shifting/shifting_0_9400.bmp
557,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3005_Q06.bmp
558,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1578_Q09.bmp
559,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2810_Q03.bmp
560,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4416_Q09.bmp
561,./prototype2_data/Shifting/shifting_0_1453.bmp
562,./prototype2_data/Shifting/shifting_0_7036.bmp
563,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1490_Q06.bmp
564,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3372_Q03.bmp
565,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4204_Q09.bmp
566,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1513_Q09.bmp
567,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1620_Q03.bmp
568,./prototype2_data/Shifting/shifting_0_6449.bmp
569,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3934_Q12.bmp
570,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3597_Q06.bmp
571,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2120_Q09.bmp
572,./prototype2_data/Shifting/shifting_0_5983.bmp
573,./prototype2_data/Shifting/shifting_0_4404.bmp
574,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2715_Q03.bmp
575,./prototype2_data/Shifting/shifting_0_8141.bmp
576,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4056_Q03.bmp
577,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2320_Q06.bmp
578,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3406_Q09.bmp
579,./prototype2_data/Shifting/shifting_0_7979.bmp
580,./prototype2_data/Shifting/shifting_0_3174.bmp
581,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1685_Q06.bmp
582,./prototype2_data/Shifting/shifting_0_9199.bmp
583,./prototype2_data/Shifting/shifting_0_7097.bmp
584,./prototype2_data/Shifting/shifting_0_4825.bmp
585,./prototype2_data/Shifting/shifting_0_8727.bmp
586,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1920_Q12.bmp
587,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4382_Q06.bmp
588,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3482_Q06.bmp
589,./prototype2_data/Shifting/shifting_0_5551.bmp
590,./prototype2_data/Shifting/shifting_0_4726.bmp
591,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2939_Q12.bmp
592,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2886_Q06.bmp
593,./prototype2_data/Shifting/shifting_0_7253.bmp
594,./prototype2_data/Shifting/shifting_0_3318.bmp
595,./prototype2_data/Shifting/shifting_0_1426.bmp
596,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1810_Q09.bmp
597,./prototype2_data/Shifting/shifting_0_2910.bmp
598,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1690_Q06.bmp
599,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3358_Q03.bmp
600,./prototype2_data/Shifting/shifting_0_9622.bmp
601,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4271_Q06.bmp
602,./prototype2_data/Shifting/shifting_0_7470.bmp
603,./prototype2_data/Shifting/shifting_0_2181.bmp
604,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2680_Q09.bmp
605,./prototype2_data/Shifting/shifting_0_9860.bmp
606,./prototype2_data/Shifting/shifting_0_3612.bmp
607,./prototype2_data/Shifting/shifting_0_8933.bmp
608,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2760_Q09.bmp
609,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4168_Q03.bmp
610,./prototype2_data/Shifting/shifting_0_6934.bmp
611,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2365_Q03.bmp
612,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3019_Q03.bmp
613,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1545_Q12.bmp
614,./prototype2_data/Shifting/shifting_0_5922.bmp
615,./prototype2_data/Shifting/shifting_0_5216.bmp
616,./prototype2_data/Shifting/shifting_0_5567.bmp
617,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3649_Q12.bmp
618,./prototype2_data/Shifting/shifting_0_5217.bmp
619,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2953_Q12.bmp
620,./prototype2_data/Shifting/shifting_0_8931.bmp
621,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1917_Q12.bmp
622,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_068_Q06.bmp
623,./prototype2_data/Shifting/shifting_0_5993.bmp
624,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2421_Q09.bmp
625,./prototype2_data/Shifting/shifting_0_3103.bmp
626,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2604_Q06.bmp
627,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1469_Q03.bmp
628,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1662_Q09.bmp
629,./prototype2_data/Shifting/shifting_0_4040.bmp
630,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1532_Q12.bmp
631,./prototype2_data/Shifting/shifting_0_787.bmp
632,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1605_Q06.bmp
633,./prototype2_data/Shifting/shifting_0_113.bmp
634,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3896_Q06.bmp
635,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3756_Q03.bmp
636,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3610_Q09.bmp
637,./prototype2_data/Shifting/shifting_0_3279.bmp
638,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_023_Q12.bmp
639,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2316_Q06.bmp
640,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3707_Q09.bmp
641,./prototype2_data/Shifting/shifting_0_2090.bmp
642,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3936_Q12.bmp
643,./prototype2_data/Shifting/shifting_0_8506.bmp
644,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2424_Q09.bmp
645,./prototype2_data/Shifting/shifting_0_5044.bmp
646,./prototype2_data/Shifting/shifting_0_2303.bmp
647,./prototype2_data/Shifting/shifting_0_3255.bmp
648,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1716_Q03.bmp
649,./prototype2_data/Shifting/shifting_0_701.bmp
650,./prototype2_data/Shifting/shifting_0_8240.bmp
651,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3813_Q09.bmp
652,./prototype2_data/Shifting/shifting_0_4433.bmp
653,./prototype2_data/Shifting/shifting_0_8671.bmp
654,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3595_Q06.bmp
655,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3645_Q12.bmp
656,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2060_Q03.bmp
657,./prototype2_data/Shifting/shifting_0_9773.bmp
658,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2783_Q06.bmp
659,./prototype2_data/Shifting/shifting_0_3821.bmp
660,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4315_Q03.bmp
661,./prototype2_data/Shifting/shifting_0_3807.bmp
662,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2766_Q09.bmp
663,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3553_Q12.bmp
664,./prototype2_data/Shifting/shifting_0_6663.bmp
665,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2044_Q12.bmp
666,./prototype2_data/Shifting/shifting_0_2958.bmp
667,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2095_Q06.bmp
668,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4095_Q06.bmp
669,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4323_Q03.bmp
670,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3599_Q06.bmp
671,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4414_Q09.bmp
672,./prototype2_data/Shifting/shifting_0_4097.bmp
673,./prototype2_data/Shifting/shifting_0_7832.bmp
674,./prototype2_data/Shifting/shifting_0_6824.bmp
675,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4045_Q12.bmp
676,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1701_Q06.bmp
677,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3453_Q12.bmp
678,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1702_Q06.bmp
679,./prototype2_data/Shifting/shifting_0_8650.bmp
680,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2463_Q12.bmp
681,./prototype2_data/Shifting/shifting_0_8833.bmp
682,./prototype2_data/Shifting/shifting_0_3456.bmp
683,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4293_Q12.bmp
684,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2466_Q12.bmp
685,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3782_Q06.bmp
686,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2069_Q03.bmp
687,./prototype2_data/Shifting/shifting_0_9405.bmp
688,./prototype2_data/Shifting/shifting_0_4651.bmp
689,./prototype2_data/Shifting/shifting_0_5846.bmp
690,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4266_Q06.bmp
691,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2312_Q06.bmp
692,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2328_Q03.bmp
693,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1502_Q06.bmp
694,./prototype2_data/Shifting/shifting_0_405.bmp
695,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3582_Q06.bmp
696,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1439_Q12.bmp
697,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_034_Q09.bmp
698,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2048_Q12.bmp
699,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2900_Q06.bmp
700,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4344_Q12.bmp
701,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3821_Q09.bmp
702,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4152_Q12.bmp
703,./prototype2_data/Shifting/shifting_0_3362.bmp
704,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3380_Q03.bmp
705,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4222_Q09.bmp
706,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2250_Q06.bmp
707,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3959_Q03.bmp
708,./prototype2_data/Shifting/shifting_0_447.bmp
709,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1834_Q12.bmp
710,./prototype2_data/Shifting/shifting_0_5610.bmp
711,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3795_Q06.bmp
712,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3942_Q12.bmp
713,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3676_Q03.bmp
714,./prototype2_data/Shifting/shifting_0_538.bmp
715,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_010_Q12.bmp
716,./prototype2_data/Shifting/shifting_0_7426.bmp
717,./prototype2_data/Shifting/shifting_0_1446.bmp
718,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2914_Q03.bmp
719,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3812_Q09.bmp
720,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1656_Q09.bmp
721,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4058_Q03.bmp
722,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3586_Q06.bmp
723,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3000_Q06.bmp
724,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3421_Q09.bmp
725,./prototype2_data/Shifting/shifting_0_7404.bmp
726,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4284_Q12.bmp
727,./prototype2_data/Shifting/shifting_0_66.bmp
728,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1566_Q06.bmp
729,./prototype2_data/Shifting/shifting_0_5612.bmp
730,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2688_Q06.bmp
731,./prototype2_data/Shifting/shifting_0_6446.bmp
732,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1787_Q06.bmp
733,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3678_Q03.bmp
734,./prototype2_data/Shifting/shifting_0_8757.bmp
735,./prototype2_data/Shifting/shifting_0_7064.bmp
736,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3733_Q12.bmp
737,./prototype2_data/Shifting/shifting_0_541.bmp
738,./prototype2_data/Shifting/shifting_0_6656.bmp
739,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4113_Q09.bmp
740,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1507_Q09.bmp
741,./prototype2_data/Shifting/shifting_0_3084.bmp
742,./prototype2_data/Shifting/shifting_0_9880.bmp
743,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1562_Q06.bmp
744,./prototype2_data/Shifting/shifting_0_1206.bmp
745,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1542_Q12.bmp
746,./prototype2_data/Shifting/shifting_0_5306.bmp
747,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2333_Q12.bmp
