,Labels(1=normal and -1=defect)
383,./prototype2_data/SolderBridge/solderBridge_0_4494.bmp,-1
384,./prototype2_data/Normal_Type-2/Normal_Type2_0_7971.bmp,1
385,./prototype2_data/Normal_Type-2/Normal_Type2_0_8095.bmp,1
386,./prototype2_data/SolderBridge/solderBridge_0_3129.bmp,-1
387,./prototype2_data/SolderBridge/solderBridge_0_3589.bmp,-1
388,./prototype2_data/Normal_Type-2/Normal_Type2_0_4277.bmp,1
389,./prototype2_data/Normal_Type-2/Normal_Type2_0_5340.bmp,1
390,./prototype2_data/Normal_Type-2/Normal_Type2_0_9811.bmp,1
391,./prototype2_data/Normal_Type-2/Normal_Type2_0_7271.bmp,1
392,./prototype2_data/SolderBridge/solderBridge_0_5091.bmp,-1
393,./prototype2_data/Normal_Type-2/Normal_Type2_0_8958.bmp,1
394,./prototype2_data/Normal_Type-2/Normal_Type2_0_5770.bmp,1
395,./prototype2_data/Normal_Type-2/Normal_Type2_0_7363.bmp,1
396,./prototype2_data/SolderBridge/solderBridge_0_5764.bmp,-1
397,./prototype2_data/Normal_Type-2/Normal_Type2_0_7529.bmp,1
398,./prototype2_data/Normal_Type-2/Normal_Type2_0_8155.bmp,1
399,./prototype2_data/SolderBridge/solderBridge_0_1995.bmp,1
400,./prototype2_data/Normal_Type-2/Normal_Type2_0_1837.bmp,1
401,./prototype2_data/SolderBridge/solderBridge_0_24.bmp,-1
402,./prototype2_data/Normal_Type-2/Normal_Type2_0_8400.bmp,1
403,./prototype2_data/Normal_Type-2/Normal_Type2_0_5767.bmp,1
404,./prototype2_data/Normal_Type-2/Normal_Type2_0_6018.bmp,-1
405,./prototype2_data/Normal_Type-2/Normal_Type2_0_6668.bmp,1
406,./prototype2_data/SolderBridge/solderBridge_0_5747.bmp,1
407,./prototype2_data/SolderBridge/solderBridge_0_4661.bmp,-1
408,./prototype2_data/Normal_Type-2/Normal_Type2_0_1145.bmp,1
409,./prototype2_data/Normal_Type-2/Normal_Type2_0_5532.bmp,1
410,./prototype2_data/Normal_Type-2/Normal_Type2_0_6514.bmp,1
411,./prototype2_data/SolderBridge/solderBridge_0_445.bmp,-1
412,./prototype2_data/SolderBridge/solderBridge_0_4085.bmp,-1
413,./prototype2_data/Normal_Type-2/Normal_Type2_0_5220.bmp,1
414,./prototype2_data/Normal_Type-2/Normal_Type2_0_8452.bmp,1
415,./prototype2_data/SolderBridge/solderBridge_0_660.bmp,-1
416,./prototype2_data/Normal_Type-2/Normal_Type2_0_6801.bmp,1
417,./prototype2_data/Normal_Type-2/Normal_Type2_0_6320.bmp,-1
418,./prototype2_data/SolderBridge/solderBridge_0_4962.bmp,-1
419,./prototype2_data/SolderBridge/solderBridge_0_29.bmp,-1
420,./prototype2_data/Normal_Type-2/Normal_Type2_0_5843.bmp,1
421,./prototype2_data/SolderBridge/solderBridge_0_9146.bmp,-1
422,./prototype2_data/Normal_Type-2/Normal_Type2_0_388.bmp,1
423,./prototype2_data/Normal_Type-2/Normal_Type2_0_2727.bmp,1
424,./prototype2_data/SolderBridge/solderBridge_0_1580.bmp,1
425,./prototype2_data/SolderBridge/solderBridge_0_5133.bmp,-1
426,./prototype2_data/SolderBridge/solderBridge_0_9650.bmp,-1
427,./prototype2_data/Normal_Type-2/Normal_Type2_0_5115.bmp,1
428,./prototype2_data/Normal_Type-2/Normal_Type2_0_7409.bmp,-1
429,./prototype2_data/SolderBridge/solderBridge_0_9111.bmp,-1
430,./prototype2_data/SolderBridge/solderBridge_0_5516.bmp,-1
431,./prototype2_data/Normal_Type-2/Normal_Type2_0_6367.bmp,1
432,./prototype2_data/SolderBridge/solderBridge_0_3107.bmp,-1
433,./prototype2_data/SolderBridge/solderBridge_0_5807.bmp,-1
434,./prototype2_data/Normal_Type-2/Normal_Type2_0_8973.bmp,1
435,./prototype2_data/SolderBridge/solderBridge_0_7839.bmp,-1
436,./prototype2_data/SolderBridge/solderBridge_0_2972.bmp,-1
437,./prototype2_data/Normal_Type-2/Normal_Type2_0_3361.bmp,1
438,./prototype2_data/Normal_Type-2/Normal_Type2_0_641.bmp,1
439,./prototype2_data/SolderBridge/solderBridge_0_9635.bmp,-1
440,./prototype2_data/SolderBridge/solderBridge_0_9704.bmp,-1
441,./prototype2_data/Normal_Type-2/Normal_Type2_0_575.bmp,1
442,./prototype2_data/Normal_Type-2/Normal_Type2_0_6351.bmp,-1
443,./prototype2_data/Normal_Type-2/Normal_Type2_0_713.bmp,1
444,./prototype2_data/SolderBridge/solderBridge_0_1230.bmp,-1
445,./prototype2_data/Normal_Type-2/Normal_Type2_0_2532.bmp,1
446,./prototype2_data/SolderBridge/solderBridge_0_5363.bmp,-1
447,./prototype2_data/SolderBridge/solderBridge_0_2759.bmp,-1
448,./prototype2_data/SolderBridge/solderBridge_0_7117.bmp,-1
449,./prototype2_data/SolderBridge/solderBridge_0_4902.bmp,-1
450,./prototype2_data/Normal_Type-2/Normal_Type2_0_5540.bmp,-1
451,./prototype2_data/SolderBridge/solderBridge_0_8530.bmp,-1
452,./prototype2_data/SolderBridge/solderBridge_0_8697.bmp,-1
453,./prototype2_data/Normal_Type-2/Normal_Type2_0_9530.bmp,1
454,./prototype2_data/SolderBridge/solderBridge_0_4015.bmp,-1
455,./prototype2_data/Normal_Type-2/Normal_Type2_0_207.bmp,1
456,./prototype2_data/Normal_Type-2/Normal_Type2_0_8704.bmp,-1
457,./prototype2_data/SolderBridge/solderBridge_0_9099.bmp,1
458,./prototype2_data/SolderBridge/solderBridge_0_3027.bmp,1
459,./prototype2_data/SolderBridge/solderBridge_0_9626.bmp,-1
460,./prototype2_data/Normal_Type-2/Normal_Type2_0_3081.bmp,1
461,./prototype2_data/SolderBridge/solderBridge_0_607.bmp,-1
462,./prototype2_data/SolderBridge/solderBridge_0_9355.bmp,-1
463,./prototype2_data/SolderBridge/solderBridge_0_3789.bmp,-1
464,./prototype2_data/Normal_Type-2/Normal_Type2_0_7772.bmp,-1
465,./prototype2_data/SolderBridge/solderBridge_0_9589.bmp,-1
466,./prototype2_data/SolderBridge/solderBridge_0_5337.bmp,-1
467,./prototype2_data/SolderBridge/solderBridge_0_5364.bmp,-1
468,./prototype2_data/Normal_Type-2/Normal_Type2_0_9731.bmp,-1
469,./prototype2_data/Normal_Type-2/Normal_Type2_0_9696.bmp,1
470,./prototype2_data/SolderBridge/solderBridge_0_8488.bmp,-1
471,./prototype2_data/SolderBridge/solderBridge_0_4186.bmp,-1
472,./prototype2_data/Normal_Type-2/Normal_Type2_0_9399.bmp,1
473,./prototype2_data/SolderBridge/solderBridge_0_871.bmp,-1
474,./prototype2_data/SolderBridge/solderBridge_0_26.bmp,-1
475,./prototype2_data/SolderBridge/solderBridge_0_479.bmp,-1
476,./prototype2_data/SolderBridge/solderBridge_0_2768.bmp,-1
477,./prototype2_data/SolderBridge/solderBridge_0_4759.bmp,-1
478,./prototype2_data/Normal_Type-2/Normal_Type2_0_1796.bmp,1
479,./prototype2_data/Normal_Type-2/Normal_Type2_0_5776.bmp,1
480,./prototype2_data/SolderBridge/solderBridge_0_7252.bmp,1
481,./prototype2_data/Normal_Type-2/Normal_Type2_0_7729.bmp,1
482,./prototype2_data/SolderBridge/solderBridge_0_8505.bmp,-1
483,./prototype2_data/Normal_Type-2/Normal_Type2_0_7262.bmp,1
484,./prototype2_data/Normal_Type-2/Normal_Type2_0_2010.bmp,1
485,./prototype2_data/SolderBridge/solderBridge_0_5.bmp,-1
486,./prototype2_data/Normal_Type-2/Normal_Type2_0_1088.bmp,1
487,./prototype2_data/SolderBridge/solderBridge_0_9165.bmp,-1
488,./prototype2_data/Normal_Type-2/Normal_Type2_0_7475.bmp,1
489,./prototype2_data/Normal_Type-2/Normal_Type2_0_7219.bmp,1
490,./prototype2_data/SolderBridge/solderBridge_0_4299.bmp,-1
491,./prototype2_data/Normal_Type-2/Normal_Type2_0_5557.bmp,1
492,./prototype2_data/SolderBridge/solderBridge_0_3570.bmp,1
493,./prototype2_data/Normal_Type-2/Normal_Type2_0_8606.bmp,1
494,./prototype2_data/SolderBridge/solderBridge_0_112.bmp,1
495,./prototype2_data/Normal_Type-2/Normal_Type2_0_9492.bmp,-1
496,./prototype2_data/Normal_Type-2/Normal_Type2_0_6399.bmp,-1
497,./prototype2_data/SolderBridge/solderBridge_0_8057.bmp,-1
498,./prototype2_data/Normal_Type-2/Normal_Type2_0_1581.bmp,1
499,./prototype2_data/SolderBridge/solderBridge_0_7277.bmp,-1
500,./prototype2_data/Normal_Type-2/Normal_Type2_0_2923.bmp,1
501,./prototype2_data/Normal_Type-2/Normal_Type2_0_7431.bmp,-1
502,./prototype2_data/SolderBridge/solderBridge_0_4598.bmp,-1
503,./prototype2_data/Normal_Type-2/Normal_Type2_0_1168.bmp,1
504,./prototype2_data/SolderBridge/solderBridge_0_3627.bmp,-1
505,./prototype2_data/SolderBridge/solderBridge_0_5803.bmp,-1
506,./prototype2_data/SolderBridge/solderBridge_0_2715.bmp,-1
507,./prototype2_data/SolderBridge/solderBridge_0_5788.bmp,-1
508,./prototype2_data/Normal_Type-2/Normal_Type2_0_8309.bmp,-1
509,./prototype2_data/Normal_Type-2/Normal_Type2_0_8302.bmp,1
510,./prototype2_data/Normal_Type-2/Normal_Type2_0_8097.bmp,1
511,./prototype2_data/SolderBridge/solderBridge_0_6079.bmp,-1
512,./prototype2_data/Normal_Type-2/Normal_Type2_0_9050.bmp,1
513,./prototype2_data/SolderBridge/solderBridge_0_900.bmp,-1
514,./prototype2_data/SolderBridge/solderBridge_0_525.bmp,-1
515,./prototype2_data/SolderBridge/solderBridge_0_3593.bmp,-1
516,./prototype2_data/Normal_Type-2/Normal_Type2_0_5244.bmp,1
517,./prototype2_data/SolderBridge/solderBridge_0_6502.bmp,-1
518,./prototype2_data/Normal_Type-2/Normal_Type2_0_134.bmp,1
519,./prototype2_data/Normal_Type-2/Normal_Type2_0_1323.bmp,1
520,./prototype2_data/Normal_Type-2/Normal_Type2_0_7513.bmp,1
521,./prototype2_data/SolderBridge/solderBridge_0_979.bmp,-1
522,./prototype2_data/SolderBridge/solderBridge_0_7667.bmp,-1
523,./prototype2_data/SolderBridge/solderBridge_0_1006.bmp,-1
524,./prototype2_data/SolderBridge/solderBridge_0_2195.bmp,-1
525,./prototype2_data/SolderBridge/solderBridge_0_5088.bmp,-1
526,./prototype2_data/Normal_Type-2/Normal_Type2_0_8449.bmp,1
527,./prototype2_data/Normal_Type-2/Normal_Type2_0_8178.bmp,1
528,./prototype2_data/Normal_Type-2/Normal_Type2_0_1651.bmp,1
529,./prototype2_data/SolderBridge/solderBridge_0_7062.bmp,-1
530,./prototype2_data/Normal_Type-2/Normal_Type2_0_3956.bmp,-1
531,./prototype2_data/SolderBridge/solderBridge_0_7188.bmp,-1
532,./prototype2_data/SolderBridge/solderBridge_0_5560.bmp,-1
533,./prototype2_data/Normal_Type-2/Normal_Type2_0_5931.bmp,1
534,./prototype2_data/SolderBridge/solderBridge_0_5207.bmp,-1
535,./prototype2_data/Normal_Type-2/Normal_Type2_0_556.bmp,1
536,./prototype2_data/SolderBridge/solderBridge_0_2080.bmp,-1
537,./prototype2_data/SolderBridge/solderBridge_0_7021.bmp,-1
538,./prototype2_data/SolderBridge/solderBridge_0_9382.bmp,-1
539,./prototype2_data/Normal_Type-2/Normal_Type2_0_1763.bmp,1
540,./prototype2_data/Normal_Type-2/Normal_Type2_0_7848.bmp,1
541,./prototype2_data/SolderBridge/solderBridge_0_8676.bmp,-1
542,./prototype2_data/Normal_Type-2/Normal_Type2_0_5773.bmp,1
543,./prototype2_data/SolderBridge/solderBridge_0_6696.bmp,-1
544,./prototype2_data/Normal_Type-2/Normal_Type2_0_944.bmp,1
545,./prototype2_data/SolderBridge/solderBridge_0_9507.bmp,-1
546,./prototype2_data/SolderBridge/solderBridge_0_3285.bmp,-1
547,./prototype2_data/SolderBridge/solderBridge_0_6276.bmp,-1
548,./prototype2_data/Normal_Type-2/Normal_Type2_0_9926.bmp,1
549,./prototype2_data/SolderBridge/solderBridge_0_6345.bmp,-1
550,./prototype2_data/Normal_Type-2/Normal_Type2_0_4913.bmp,1
551,./prototype2_data/Normal_Type-2/Normal_Type2_0_3872.bmp,1
552,./prototype2_data/Normal_Type-2/Normal_Type2_0_5110.bmp,1
553,./prototype2_data/Normal_Type-2/Normal_Type2_0_7366.bmp,1
554,./prototype2_data/Normal_Type-2/Normal_Type2_0_8673.bmp,1
555,./prototype2_data/SolderBridge/solderBridge_0_278.bmp,-1
556,./prototype2_data/Normal_Type-2/Normal_Type2_0_9715.bmp,1
557,./prototype2_data/Normal_Type-2/Normal_Type2_0_4714.bmp,1
558,./prototype2_data/SolderBridge/solderBridge_0_4438.bmp,-1
559,./prototype2_data/SolderBridge/solderBridge_0_2730.bmp,-1
560,./prototype2_data/Normal_Type-2/Normal_Type2_0_571.bmp,1
561,./prototype2_data/SolderBridge/solderBridge_0_4917.bmp,-1
562,./prototype2_data/Normal_Type-2/Normal_Type2_0_5879.bmp,1
563,./prototype2_data/SolderBridge/solderBridge_0_7772.bmp,-1
564,./prototype2_data/SolderBridge/solderBridge_0_3676.bmp,-1
565,./prototype2_data/SolderBridge/solderBridge_0_7192.bmp,-1
566,./prototype2_data/SolderBridge/solderBridge_0_3269.bmp,-1
567,./prototype2_data/SolderBridge/solderBridge_0_7808.bmp,-1
568,./prototype2_data/Normal_Type-2/Normal_Type2_0_9690.bmp,-1
569,./prototype2_data/SolderBridge/solderBridge_0_833.bmp,-1
570,./prototype2_data/Normal_Type-2/Normal_Type2_0_4061.bmp,1
571,./prototype2_data/SolderBridge/solderBridge_0_7848.bmp,-1
572,./prototype2_data/Normal_Type-2/Normal_Type2_0_5449.bmp,-1
573,./prototype2_data/SolderBridge/solderBridge_0_6137.bmp,-1
574,./prototype2_data/SolderBridge/solderBridge_0_9484.bmp,-1
575,./prototype2_data/Normal_Type-2/Normal_Type2_0_3775.bmp,1
576,./prototype2_data/SolderBridge/solderBridge_0_5210.bmp,-1
577,./prototype2_data/SolderBridge/solderBridge_0_9863.bmp,-1
578,./prototype2_data/Normal_Type-2/Normal_Type2_0_2530.bmp,-1
579,./prototype2_data/Normal_Type-2/Normal_Type2_0_5984.bmp,1
580,./prototype2_data/SolderBridge/solderBridge_0_5115.bmp,-1
581,./prototype2_data/Normal_Type-2/Normal_Type2_0_4632.bmp,1
582,./prototype2_data/SolderBridge/solderBridge_0_4138.bmp,-1
583,./prototype2_data/Normal_Type-2/Normal_Type2_0_4658.bmp,1
584,./prototype2_data/SolderBridge/solderBridge_0_3111.bmp,-1
585,./prototype2_data/SolderBridge/solderBridge_0_4357.bmp,-1
586,./prototype2_data/Normal_Type-2/Normal_Type2_0_6069.bmp,1
587,./prototype2_data/SolderBridge/solderBridge_0_5892.bmp,-1
588,./prototype2_data/Normal_Type-2/Normal_Type2_0_6136.bmp,1
589,./prototype2_data/Normal_Type-2/Normal_Type2_0_2338.bmp,1
590,./prototype2_data/SolderBridge/solderBridge_0_3543.bmp,-1
591,./prototype2_data/SolderBridge/solderBridge_0_8798.bmp,-1
592,./prototype2_data/SolderBridge/solderBridge_0_2853.bmp,-1
593,./prototype2_data/Normal_Type-2/Normal_Type2_0_6883.bmp,1
594,./prototype2_data/SolderBridge/solderBridge_0_3636.bmp,-1
595,./prototype2_data/SolderBridge/solderBridge_0_9032.bmp,-1
596,./prototype2_data/Normal_Type-2/Normal_Type2_0_2819.bmp,1
597,./prototype2_data/Normal_Type-2/Normal_Type2_0_6487.bmp,1
598,./prototype2_data/SolderBridge/solderBridge_0_5383.bmp,-1
599,./prototype2_data/SolderBridge/solderBridge_0_4601.bmp,-1
600,./prototype2_data/SolderBridge/solderBridge_0_1558.bmp,-1
601,./prototype2_data/Normal_Type-2/Normal_Type2_0_1795.bmp,1
602,./prototype2_data/SolderBridge/solderBridge_0_5019.bmp,-1
603,./prototype2_data/Normal_Type-2/Normal_Type2_0_9304.bmp,1
604,./prototype2_data/SolderBridge/solderBridge_0_4801.bmp,-1
605,./prototype2_data/Normal_Type-2/Normal_Type2_0_5150.bmp,1
606,./prototype2_data/Normal_Type-2/Normal_Type2_0_1337.bmp,1
607,./prototype2_data/Normal_Type-2/Normal_Type2_0_850.bmp,1
608,./prototype2_data/Normal_Type-2/Normal_Type2_0_1657.bmp,1
609,./prototype2_data/Normal_Type-2/Normal_Type2_0_3735.bmp,1
610,./prototype2_data/Normal_Type-2/Normal_Type2_0_6139.bmp,1
611,./prototype2_data/Normal_Type-2/Normal_Type2_0_1270.bmp,1
612,./prototype2_data/Normal_Type-2/Normal_Type2_0_7347.bmp,1
613,./prototype2_data/SolderBridge/solderBridge_0_6546.bmp,-1
614,./prototype2_data/Normal_Type-2/Normal_Type2_0_6611.bmp,1
615,./prototype2_data/SolderBridge/solderBridge_0_8093.bmp,-1
616,./prototype2_data/Normal_Type-2/Normal_Type2_0_2251.bmp,1
617,./prototype2_data/Normal_Type-2/Normal_Type2_0_6004.bmp,1
618,./prototype2_data/SolderBridge/solderBridge_0_9284.bmp,-1
619,./prototype2_data/SolderBridge/solderBridge_0_7541.bmp,-1
620,./prototype2_data/SolderBridge/solderBridge_0_5008.bmp,-1
621,./prototype2_data/Normal_Type-2/Normal_Type2_0_2044.bmp,1
622,./prototype2_data/SolderBridge/solderBridge_0_4134.bmp,-1
623,./prototype2_data/SolderBridge/solderBridge_0_5528.bmp,-1
624,./prototype2_data/SolderBridge/solderBridge_0_494.bmp,-1
625,./prototype2_data/Normal_Type-2/Normal_Type2_0_1892.bmp,1
626,./prototype2_data/SolderBridge/solderBridge_0_6206.bmp,-1
627,./prototype2_data/SolderBridge/solderBridge_0_8595.bmp,-1
628,./prototype2_data/Normal_Type-2/Normal_Type2_0_7650.bmp,1
629,./prototype2_data/Normal_Type-2/Normal_Type2_0_3452.bmp,1
630,./prototype2_data/SolderBridge/solderBridge_0_7157.bmp,-1
631,./prototype2_data/SolderBridge/solderBridge_0_6859.bmp,-1
632,./prototype2_data/Normal_Type-2/Normal_Type2_0_2845.bmp,1
633,./prototype2_data/Normal_Type-2/Normal_Type2_0_7949.bmp,1
634,./prototype2_data/Normal_Type-2/Normal_Type2_0_7560.bmp,1
635,./prototype2_data/Normal_Type-2/Normal_Type2_0_2159.bmp,1
636,./prototype2_data/SolderBridge/solderBridge_0_148.bmp,-1
637,./prototype2_data/Normal_Type-2/Normal_Type2_0_6931.bmp,1
638,./prototype2_data/Normal_Type-2/Normal_Type2_0_7422.bmp,1
639,./prototype2_data/Normal_Type-2/Normal_Type2_0_9516.bmp,1
640,./prototype2_data/Normal_Type-2/Normal_Type2_0_9605.bmp,-1
641,./prototype2_data/SolderBridge/solderBridge_0_3040.bmp,1
642,./prototype2_data/Normal_Type-2/Normal_Type2_0_285.bmp,1
643,./prototype2_data/SolderBridge/solderBridge_0_7743.bmp,-1
644,./prototype2_data/SolderBridge/solderBridge_0_6420.bmp,-1
645,./prototype2_data/Normal_Type-2/Normal_Type2_0_5130.bmp,1
646,./prototype2_data/Normal_Type-2/Normal_Type2_0_1876.bmp,1
647,./prototype2_data/SolderBridge/solderBridge_0_6692.bmp,-1
648,./prototype2_data/Normal_Type-2/Normal_Type2_0_3064.bmp,1
649,./prototype2_data/Normal_Type-2/Normal_Type2_0_9332.bmp,1
650,./prototype2_data/Normal_Type-2/Normal_Type2_0_9852.bmp,1
651,./prototype2_data/Normal_Type-2/Normal_Type2_0_8356.bmp,1
652,./prototype2_data/SolderBridge/solderBridge_0_7902.bmp,-1
653,./prototype2_data/SolderBridge/solderBridge_0_7266.bmp,-1
654,./prototype2_data/Normal_Type-2/Normal_Type2_0_6439.bmp,-1
655,./prototype2_data/SolderBridge/solderBridge_0_5335.bmp,-1
656,./prototype2_data/Normal_Type-2/Normal_Type2_0_6359.bmp,1
657,./prototype2_data/Normal_Type-2/Normal_Type2_0_7001.bmp,-1
658,./prototype2_data/SolderBridge/solderBridge_0_3529.bmp,-1
659,./prototype2_data/Normal_Type-2/Normal_Type2_0_2477.bmp,1
660,./prototype2_data/Normal_Type-2/Normal_Type2_0_1617.bmp,-1
661,./prototype2_data/SolderBridge/solderBridge_0_4128.bmp,-1
662,./prototype2_data/SolderBridge/solderBridge_0_3779.bmp,-1
663,./prototype2_data/Normal_Type-2/Normal_Type2_0_1174.bmp,1
664,./prototype2_data/Normal_Type-2/Normal_Type2_0_8839.bmp,1
665,./prototype2_data/Normal_Type-2/Normal_Type2_0_443.bmp,1
666,./prototype2_data/SolderBridge/solderBridge_0_3318.bmp,-1
667,./prototype2_data/Normal_Type-2/Normal_Type2_0_479.bmp,1
668,./prototype2_data/SolderBridge/solderBridge_0_4066.bmp,-1
669,./prototype2_data/Normal_Type-2/Normal_Type2_0_2535.bmp,1
670,./prototype2_data/Normal_Type-2/Normal_Type2_0_1249.bmp,1
671,./prototype2_data/SolderBridge/solderBridge_0_8393.bmp,-1
672,./prototype2_data/Normal_Type-2/Normal_Type2_0_5867.bmp,1
673,./prototype2_data/Normal_Type-2/Normal_Type2_0_9308.bmp,1
674,./prototype2_data/Normal_Type-2/Normal_Type2_0_8801.bmp,1
675,./prototype2_data/Normal_Type-2/Normal_Type2_0_2308.bmp,1
676,./prototype2_data/SolderBridge/solderBridge_0_9038.bmp,-1
677,./prototype2_data/SolderBridge/solderBridge_0_5905.bmp,-1
678,./prototype2_data/SolderBridge/solderBridge_0_7527.bmp,-1
679,./prototype2_data/Normal_Type-2/Normal_Type2_0_1163.bmp,1
680,./prototype2_data/SolderBridge/solderBridge_0_8270.bmp,-1
681,./prototype2_data/Normal_Type-2/Normal_Type2_0_3763.bmp,1
682,./prototype2_data/Normal_Type-2/Normal_Type2_0_9535.bmp,1
683,./prototype2_data/Normal_Type-2/Normal_Type2_0_5828.bmp,1
684,./prototype2_data/SolderBridge/solderBridge_0_1631.bmp,-1
685,./prototype2_data/SolderBridge/solderBridge_0_8677.bmp,-1
686,./prototype2_data/SolderBridge/solderBridge_0_3838.bmp,-1
687,./prototype2_data/SolderBridge/solderBridge_0_1917.bmp,-1
688,./prototype2_data/SolderBridge/solderBridge_0_6223.bmp,-1
689,./prototype2_data/SolderBridge/solderBridge_0_3751.bmp,-1
690,./prototype2_data/Normal_Type-2/Normal_Type2_0_6122.bmp,1
691,./prototype2_data/SolderBridge/solderBridge_0_813.bmp,-1
692,./prototype2_data/SolderBridge/solderBridge_0_4326.bmp,-1
693,./prototype2_data/SolderBridge/solderBridge_0_3595.bmp,-1
694,./prototype2_data/SolderBridge/solderBridge_0_3131.bmp,1
695,./prototype2_data/Normal_Type-2/Normal_Type2_0_4341.bmp,1
696,./prototype2_data/Normal_Type-2/Normal_Type2_0_5152.bmp,1
697,./prototype2_data/SolderBridge/solderBridge_0_9145.bmp,-1
698,./prototype2_data/SolderBridge/solderBridge_0_1102.bmp,-1
699,./prototype2_data/Normal_Type-2/Normal_Type2_0_7218.bmp,1
700,./prototype2_data/SolderBridge/solderBridge_0_4219.bmp,-1
701,./prototype2_data/SolderBridge/solderBridge_0_2136.bmp,-1
702,./prototype2_data/Normal_Type-2/Normal_Type2_0_1318.bmp,1
703,./prototype2_data/Normal_Type-2/Normal_Type2_0_5909.bmp,1
704,./prototype2_data/Normal_Type-2/Normal_Type2_0_2985.bmp,1
705,./prototype2_data/SolderBridge/solderBridge_0_4111.bmp,-1
706,./prototype2_data/SolderBridge/solderBridge_0_4531.bmp,-1
707,./prototype2_data/Normal_Type-2/Normal_Type2_0_8572.bmp,1
708,./prototype2_data/Normal_Type-2/Normal_Type2_0_7452.bmp,1
709,./prototype2_data/Normal_Type-2/Normal_Type2_0_8882.bmp,1
710,./prototype2_data/Normal_Type-2/Normal_Type2_0_4357.bmp,1
711,./prototype2_data/SolderBridge/solderBridge_0_9546.bmp,-1
712,./prototype2_data/SolderBridge/solderBridge_0_8731.bmp,-1
713,./prototype2_data/SolderBridge/solderBridge_0_9102.bmp,-1
714,./prototype2_data/SolderBridge/solderBridge_0_2179.bmp,-1
715,./prototype2_data/Normal_Type-2/Normal_Type2_0_632.bmp,1
716,./prototype2_data/Normal_Type-2/Normal_Type2_0_4353.bmp,1
717,./prototype2_data/Normal_Type-2/Normal_Type2_0_2206.bmp,1
718,./prototype2_data/SolderBridge/solderBridge_0_2862.bmp,-1
719,./prototype2_data/Normal_Type-2/Normal_Type2_0_1364.bmp,1
720,./prototype2_data/SolderBridge/solderBridge_0_881.bmp,-1
721,./prototype2_data/Normal_Type-2/Normal_Type2_0_135.bmp,1
722,./prototype2_data/SolderBridge/solderBridge_0_4207.bmp,-1
723,./prototype2_data/Normal_Type-2/Normal_Type2_0_5807.bmp,-1
724,./prototype2_data/Normal_Type-2/Normal_Type2_0_9474.bmp,1
725,./prototype2_data/Normal_Type-2/Normal_Type2_0_3370.bmp,1
726,./prototype2_data/SolderBridge/solderBridge_0_5254.bmp,-1
727,./prototype2_data/Normal_Type-2/Normal_Type2_0_2254.bmp,1
728,./prototype2_data/Normal_Type-2/Normal_Type2_0_9367.bmp,1
729,./prototype2_data/SolderBridge/solderBridge_0_9523.bmp,-1
730,./prototype2_data/SolderBridge/solderBridge_0_2216.bmp,-1
731,./prototype2_data/SolderBridge/solderBridge_0_2188.bmp,-1
732,./prototype2_data/Normal_Type-2/Normal_Type2_0_5241.bmp,1
733,./prototype2_data/Normal_Type-2/Normal_Type2_0_5954.bmp,-1
734,./prototype2_data/Normal_Type-2/Normal_Type2_0_6.bmp,1
735,./prototype2_data/SolderBridge/solderBridge_0_3962.bmp,1
736,./prototype2_data/Normal_Type-2/Normal_Type2_0_2749.bmp,1
737,./prototype2_data/SolderBridge/solderBridge_0_7639.bmp,-1
738,./prototype2_data/SolderBridge/solderBridge_0_3364.bmp,-1
739,./prototype2_data/SolderBridge/solderBridge_0_964.bmp,-1
740,./prototype2_data/SolderBridge/solderBridge_0_6591.bmp,-1
741,./prototype2_data/SolderBridge/solderBridge_0_611.bmp,-1
742,./prototype2_data/SolderBridge/solderBridge_0_5722.bmp,1
743,./prototype2_data/SolderBridge/solderBridge_0_6742.bmp,-1
744,./prototype2_data/Normal_Type-2/Normal_Type2_0_7667.bmp,-1
745,./prototype2_data/Normal_Type-2/Normal_Type2_0_4901.bmp,1
746,./prototype2_data/Normal_Type-2/Normal_Type2_0_864.bmp,1
747,./prototype2_data/SolderBridge/solderBridge_0_8303.bmp,-1
748,./prototype2_data/Normal_Type-2/Normal_Type2_0_791.bmp,1
749,./prototype2_data/Normal_Type-2/Normal_Type2_0_6544.bmp,1
750,./prototype2_data/Normal_Type-2/Normal_Type2_0_8871.bmp,1
751,./prototype2_data/SolderBridge/solderBridge_0_5381.bmp,-1
752,./prototype2_data/SolderBridge/solderBridge_0_3503.bmp,-1
753,./prototype2_data/Normal_Type-2/Normal_Type2_0_5858.bmp,1
754,./prototype2_data/Normal_Type-2/Normal_Type2_0_473.bmp,1
755,./prototype2_data/Normal_Type-2/Normal_Type2_0_6103.bmp,1
756,./prototype2_data/SolderBridge/solderBridge_0_5611.bmp,-1
757,./prototype2_data/SolderBridge/solderBridge_0_4056.bmp,-1
758,./prototype2_data/SolderBridge/solderBridge_0_5023.bmp,-1
759,./prototype2_data/Normal_Type-2/Normal_Type2_0_5154.bmp,1
760,./prototype2_data/SolderBridge/solderBridge_0_1833.bmp,-1
761,./prototype2_data/SolderBridge/solderBridge_0_8004.bmp,-1
762,./prototype2_data/SolderBridge/solderBridge_0_7714.bmp,-1
763,./prototype2_data/Normal_Type-2/Normal_Type2_0_4596.bmp,-1
764,./prototype2_data/SolderBridge/solderBridge_0_7683.bmp,-1
765,./prototype2_data/Normal_Type-2/Normal_Type2_0_9349.bmp,1
