,ImagePath
362,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1879_Q03.bmp
363,./prototype2_data/SolderBridge/solderBridge_0_3962.bmp
364,./prototype2_data/SolderBridge/solderBridge_0_4361.bmp
365,./prototype2_data/SolderBridge/solderBridge_0_7229.bmp
366,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2483_Q03.bmp
367,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2660_Q09.bmp
368,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3545_Q12.bmp
369,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4408_Q09.bmp
370,./prototype2_data/SolderBridge/solderBridge_0_2250.bmp
371,./prototype2_data/SolderBridge/solderBridge_0_8285.bmp
372,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4368_Q03.bmp
373,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3547_Q12.bmp
374,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4040_Q12.bmp
375,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1483_Q06.bmp
376,./prototype2_data/SolderBridge/solderBridge_0_5807.bmp
377,./prototype2_data/SolderBridge/solderBridge_0_3464.bmp
378,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2515_Q06.bmp
379,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1920_Q12.bmp
380,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2572_Q03.bmp
381,./prototype2_data/SolderBridge/solderBridge_0_2682.bmp
382,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3400_Q06.bmp
383,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3926_Q09.bmp
384,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2910_Q03.bmp
385,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1502_Q06.bmp
386,./prototype2_data/SolderBridge/solderBridge_0_1660.bmp
387,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_094_Q03.bmp
388,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4379_Q06.bmp
389,./prototype2_data/SolderBridge/solderBridge_0_1981.bmp
390,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4077_Q03.bmp
391,./prototype2_data/SolderBridge/solderBridge_0_6100.bmp
392,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1914_Q12.bmp
393,./prototype2_data/SolderBridge/solderBridge_0_6486.bmp
394,./prototype2_data/SolderBridge/solderBridge_0_4226.bmp
395,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4150_Q12.bmp
396,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2915_Q03.bmp
397,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4182_Q06.bmp
398,./prototype2_data/SolderBridge/solderBridge_0_7257.bmp
399,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1792_Q06.bmp
400,./prototype2_data/SolderBridge/solderBridge_0_2348.bmp
401,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4216_Q09.bmp
402,./prototype2_data/SolderBridge/solderBridge_0_5703.bmp
403,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2065_Q12.bmp
404,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3454_Q12.bmp
405,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3910_Q09.bmp
406,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3427_Q09.bmp
407,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4312_Q03.bmp
408,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2763_Q09.bmp
409,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4115_Q09.bmp
410,./prototype2_data/SolderBridge/solderBridge_0_5819.bmp
411,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1481_Q06.bmp
412,./prototype2_data/SolderBridge/solderBridge_0_954.bmp
413,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1886_Q03.bmp
414,./prototype2_data/SolderBridge/solderBridge_0_3428.bmp
415,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3492_Q06.bmp
416,./prototype2_data/SolderBridge/solderBridge_0_7838.bmp
417,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3711_Q09.bmp
418,./prototype2_data/SolderBridge/solderBridge_0_6506.bmp
419,./prototype2_data/SolderBridge/solderBridge_0_7110.bmp
420,./prototype2_data/SolderBridge/solderBridge_0_8176.bmp
421,./prototype2_data/SolderBridge/solderBridge_0_5195.bmp
422,./prototype2_data/SolderBridge/solderBridge_0_5357.bmp
423,./prototype2_data/SolderBridge/solderBridge_0_5338.bmp
424,./prototype2_data/SolderBridge/solderBridge_0_2972.bmp
425,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3972_Q03.bmp
426,./prototype2_data/SolderBridge/solderBridge_0_9132.bmp
427,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2505_Q06.bmp
428,./prototype2_data/SolderBridge/solderBridge_0_501.bmp
429,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2875_Q09.bmp
430,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3473_Q03.bmp
431,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2788_Q06.bmp
432,./prototype2_data/SolderBridge/solderBridge_0_8925.bmp
433,./prototype2_data/SolderBridge/solderBridge_0_1296.bmp
434,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2000_Q12.bmp
435,./prototype2_data/SolderBridge/solderBridge_0_491.bmp
436,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3460_Q03.bmp
437,./prototype2_data/SolderBridge/solderBridge_0_477.bmp
438,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3404_Q06.bmp
439,./prototype2_data/SolderBridge/solderBridge_0_3637.bmp
440,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2175_Q03.bmp
441,./prototype2_data/SolderBridge/solderBridge_0_7451.bmp
442,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2205_Q09.bmp
443,./prototype2_data/SolderBridge/solderBridge_0_1923.bmp
444,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1723_Q03.bmp
445,./prototype2_data/SolderBridge/solderBridge_0_6561.bmp
446,./prototype2_data/SolderBridge/solderBridge_0_9877.bmp
447,./prototype2_data/SolderBridge/solderBridge_0_6767.bmp
448,./prototype2_data/SolderBridge/solderBridge_0_959.bmp
449,./prototype2_data/SolderBridge/solderBridge_0_3141.bmp
450,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2607_Q09.bmp
451,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3409_Q09.bmp
452,./prototype2_data/SolderBridge/solderBridge_0_3190.bmp
453,./prototype2_data/SolderBridge/solderBridge_0_7585.bmp
454,./prototype2_data/SolderBridge/solderBridge_0_3364.bmp
455,./prototype2_data/SolderBridge/solderBridge_0_6079.bmp
456,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3394_Q06.bmp
457,./prototype2_data/SolderBridge/solderBridge_0_8595.bmp
458,./prototype2_data/SolderBridge/solderBridge_0_7874.bmp
459,./prototype2_data/SolderBridge/solderBridge_0_5805.bmp
460,./prototype2_data/SolderBridge/solderBridge_0_8306.bmp
461,./prototype2_data/SolderBridge/solderBridge_0_8759.bmp
462,./prototype2_data/SolderBridge/solderBridge_0_4989.bmp
463,./prototype2_data/SolderBridge/solderBridge_0_6680.bmp
464,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1854_Q06.bmp
465,./prototype2_data/SolderBridge/solderBridge_0_5914.bmp
466,./prototype2_data/SolderBridge/solderBridge_0_2458.bmp
467,./prototype2_data/SolderBridge/solderBridge_0_7982.bmp
468,./prototype2_data/SolderBridge/solderBridge_0_7319.bmp
469,./prototype2_data/SolderBridge/solderBridge_0_158.bmp
470,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3561_Q03.bmp
471,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_057_Q06.bmp
472,./prototype2_data/SolderBridge/solderBridge_0_210.bmp
473,./prototype2_data/SolderBridge/solderBridge_0_7634.bmp
474,./prototype2_data/SolderBridge/solderBridge_0_757.bmp
475,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4019_Q09.bmp
476,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2412_Q09.bmp
477,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4410_Q09.bmp
478,./prototype2_data/SolderBridge/solderBridge_0_8115.bmp
479,./prototype2_data/SolderBridge/solderBridge_0_9998.bmp
480,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2378_Q03.bmp
481,./prototype2_data/SolderBridge/solderBridge_0_9190.bmp
482,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1829_Q09.bmp
483,./prototype2_data/SolderBridge/solderBridge_0_3747.bmp
484,./prototype2_data/SolderBridge/solderBridge_0_9521.bmp
485,./prototype2_data/SolderBridge/solderBridge_0_964.bmp
486,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1522_Q09.bmp
487,./prototype2_data/SolderBridge/solderBridge_0_5617.bmp
488,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1730_Q12.bmp
489,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2632_Q12.bmp
490,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2587_Q06.bmp
491,./prototype2_data/SolderBridge/solderBridge_0_7783.bmp
492,./prototype2_data/SolderBridge/solderBridge_0_6102.bmp
493,./prototype2_data/SolderBridge/solderBridge_0_1872.bmp
494,./prototype2_data/SolderBridge/solderBridge_0_5836.bmp
495,./prototype2_data/SolderBridge/solderBridge_0_3619.bmp
496,./prototype2_data/SolderBridge/solderBridge_0_5893.bmp
497,./prototype2_data/SolderBridge/solderBridge_0_3837.bmp
498,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2513_Q06.bmp
499,./prototype2_data/SolderBridge/solderBridge_0_2335.bmp
500,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4352_Q12.bmp
501,./prototype2_data/SolderBridge/solderBridge_0_4060.bmp
502,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3359_Q03.bmp
503,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2879_Q09.bmp
504,./prototype2_data/SolderBridge/solderBridge_0_9472.bmp
505,./prototype2_data/SolderBridge/solderBridge_0_2714.bmp
506,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3414_Q09.bmp
507,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3490_Q06.bmp
508,./prototype2_data/SolderBridge/solderBridge_0_9110.bmp
509,./prototype2_data/SolderBridge/solderBridge_0_9851.bmp
510,./prototype2_data/SolderBridge/solderBridge_0_1580.bmp
511,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3767_Q03.bmp
512,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4301_Q12.bmp
513,./prototype2_data/SolderBridge/solderBridge_0_5091.bmp
514,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4245_Q09.bmp
515,./prototype2_data/SolderBridge/solderBridge_0_3842.bmp
516,./prototype2_data/SolderBridge/solderBridge_0_5793.bmp
517,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2768_Q09.bmp
518,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2925_Q03.bmp
519,./prototype2_data/SolderBridge/solderBridge_0_3543.bmp
520,./prototype2_data/SolderBridge/solderBridge_0_2697.bmp
521,./prototype2_data/SolderBridge/solderBridge_0_1796.bmp
522,./prototype2_data/SolderBridge/solderBridge_0_1206.bmp
523,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2364_Q03.bmp
524,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1889_Q03.bmp
525,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1639_Q12.bmp
526,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2473_Q12.bmp
527,./prototype2_data/SolderBridge/solderBridge_0_6448.bmp
528,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4238_Q09.bmp
529,./prototype2_data/SolderBridge/solderBridge_0_3299.bmp
530,./prototype2_data/SolderBridge/solderBridge_0_7546.bmp
531,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3796_Q06.bmp
532,./prototype2_data/SolderBridge/solderBridge_0_4669.bmp
533,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3013_Q03.bmp
534,./prototype2_data/SolderBridge/solderBridge_0_8393.bmp
535,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2467_Q12.bmp
536,./prototype2_data/SolderBridge/solderBridge_0_5509.bmp
537,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2623_Q09.bmp
538,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2802_Q06.bmp
539,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4330_Q12.bmp
540,./prototype2_data/SolderBridge/solderBridge_0_2595.bmp
541,./prototype2_data/SolderBridge/solderBridge_0_2165.bmp
542,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2347_Q12.bmp
543,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1788_Q06.bmp
544,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2615_Q09.bmp
545,./prototype2_data/SolderBridge/solderBridge_0_3308.bmp
546,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1589_Q09.bmp
547,./prototype2_data/SolderBridge/solderBridge_0_4375.bmp
548,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3888_Q06.bmp
549,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2884_Q06.bmp
550,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1565_Q06.bmp
551,./prototype2_data/SolderBridge/solderBridge_0_2738.bmp
552,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2471_Q12.bmp
553,./prototype2_data/SolderBridge/solderBridge_0_5452.bmp
554,./prototype2_data/SolderBridge/solderBridge_0_6502.bmp
555,./prototype2_data/SolderBridge/solderBridge_0_4187.bmp
556,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2717_Q03.bmp
557,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2995_Q06.bmp
558,./prototype2_data/SolderBridge/solderBridge_0_5363.bmp
559,./prototype2_data/SolderBridge/solderBridge_0_5721.bmp
560,./prototype2_data/SolderBridge/solderBridge_0_5747.bmp
561,./prototype2_data/SolderBridge/solderBridge_0_683.bmp
562,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2519_Q06.bmp
563,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3428_Q09.bmp
564,./prototype2_data/SolderBridge/solderBridge_0_4730.bmp
565,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2260_Q12.bmp
566,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1917_Q12.bmp
567,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2860_Q09.bmp
568,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2501_Q03.bmp
569,./prototype2_data/SolderBridge/solderBridge_0_5368.bmp
570,./prototype2_data/SolderBridge/solderBridge_0_4900.bmp
571,./prototype2_data/SolderBridge/solderBridge_0_6269.bmp
572,./prototype2_data/SolderBridge/solderBridge_0_6638.bmp
573,./prototype2_data/SolderBridge/solderBridge_0_2978.bmp
574,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3776_Q03.bmp
575,./prototype2_data/SolderBridge/solderBridge_0_6299.bmp
576,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4172_Q03.bmp
577,./prototype2_data/SolderBridge/solderBridge_0_2211.bmp
578,./prototype2_data/SolderBridge/solderBridge_0_4812.bmp
579,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4389_Q06.bmp
580,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3349_Q12.bmp
581,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2321_Q06.bmp
582,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1890_Q03.bmp
583,./prototype2_data/SolderBridge/solderBridge_0_6420.bmp
584,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3686_Q06.bmp
585,./prototype2_data/SolderBridge/solderBridge_0_1649.bmp
586,./prototype2_data/SolderBridge/solderBridge_0_3318.bmp
587,./prototype2_data/SolderBridge/solderBridge_0_6941.bmp
588,./prototype2_data/SolderBridge/solderBridge_0_660.bmp
589,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1694_Q06.bmp
590,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3794_Q06.bmp
591,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4307_Q03.bmp
592,./prototype2_data/SolderBridge/solderBridge_0_1822.bmp
593,./prototype2_data/SolderBridge/solderBridge_0_3445.bmp
594,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2155_Q12.bmp
595,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2375_Q03.bmp
596,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1517_Q09.bmp
597,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2716_Q03.bmp
598,./prototype2_data/SolderBridge/solderBridge_0_457.bmp
599,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2815_Q03.bmp
600,./prototype2_data/SolderBridge/solderBridge_0_4542.bmp
601,./prototype2_data/SolderBridge/solderBridge_0_6603.bmp
602,./prototype2_data/SolderBridge/solderBridge_0_2358.bmp
603,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2652_Q12.bmp
604,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1940_Q12.bmp
605,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2014_Q09.bmp
606,./prototype2_data/SolderBridge/solderBridge_0_913.bmp
607,./prototype2_data/SolderBridge/solderBridge_0_9470.bmp
608,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1997_Q03.bmp
609,./prototype2_data/SolderBridge/solderBridge_0_1425.bmp
610,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3612_Q09.bmp
611,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4293_Q12.bmp
612,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3900_Q06.bmp
613,./prototype2_data/SolderBridge/solderBridge_0_5960.bmp
614,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2220_Q06.bmp
615,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4234_Q09.bmp
616,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3831_Q12.bmp
617,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_076_Q03.bmp
618,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2194_Q12.bmp
619,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2495_Q03.bmp
620,./prototype2_data/SolderBridge/solderBridge_0_4905.bmp
621,./prototype2_data/SolderBridge/solderBridge_0_4154.bmp
622,./prototype2_data/SolderBridge/solderBridge_0_4756.bmp
623,./prototype2_data/SolderBridge/solderBridge_0_9623.bmp
624,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1641_Q12.bmp
625,./prototype2_data/SolderBridge/solderBridge_0_6051.bmp
626,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1474_Q03.bmp
627,./prototype2_data/SolderBridge/solderBridge_0_4236.bmp
628,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4009_Q09.bmp
629,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2933_Q12.bmp
630,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1462_Q03.bmp
631,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3388_Q06.bmp
632,./prototype2_data/SolderBridge/solderBridge_0_7772.bmp
633,./prototype2_data/SolderBridge/solderBridge_0_1308.bmp
634,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1856_Q06.bmp
635,./prototype2_data/SolderBridge/solderBridge_0_5185.bmp
636,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3357_Q03.bmp
637,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3375_Q03.bmp
638,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3863_Q03.bmp
639,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1779_Q03.bmp
640,./prototype2_data/SolderBridge/solderBridge_0_5335.bmp
641,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2208_Q09.bmp
642,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3430_Q09.bmp
643,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3797_Q06.bmp
644,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4010_Q09.bmp
645,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2537_Q12.bmp
646,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3944_Q12.bmp
647,./prototype2_data/SolderBridge/solderBridge_0_5566.bmp
648,./prototype2_data/SolderBridge/solderBridge_0_1461.bmp
649,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4383_Q06.bmp
650,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1913_Q06.bmp
651,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2290_Q09.bmp
652,./prototype2_data/SolderBridge/solderBridge_0_6803.bmp
653,./prototype2_data/SolderBridge/solderBridge_0_6537.bmp
654,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4298_Q12.bmp
655,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4325_Q03.bmp
656,./prototype2_data/SolderBridge/solderBridge_0_921.bmp
657,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4220_Q09.bmp
658,./prototype2_data/SolderBridge/solderBridge_0_5008.bmp
659,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3018_Q03.bmp
660,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3429_Q09.bmp
661,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3642_Q12.bmp
662,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1575_Q06.bmp
663,./prototype2_data/SolderBridge/solderBridge_0_9582.bmp
664,./prototype2_data/SolderBridge/solderBridge_0_7808.bmp
665,./prototype2_data/SolderBridge/solderBridge_0_9783.bmp
666,./prototype2_data/SolderBridge/solderBridge_0_725.bmp
667,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1893_Q03.bmp
668,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1958_Q03.bmp
669,./prototype2_data/SolderBridge/solderBridge_0_2954.bmp
670,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1791_Q06.bmp
671,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3936_Q12.bmp
672,./prototype2_data/SolderBridge/solderBridge_0_7737.bmp
673,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1687_Q06.bmp
674,./prototype2_data/SolderBridge/solderBridge_0_8004.bmp
675,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3332_Q12.bmp
676,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3965_Q03.bmp
677,./prototype2_data/SolderBridge/solderBridge_0_8161.bmp
678,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2758_Q09.bmp
679,./prototype2_data/SolderBridge/solderBridge_0_363.bmp
680,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1756_Q03.bmp
681,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2251_Q06.bmp
682,./prototype2_data/SolderBridge/solderBridge_0_9600.bmp
683,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4132_Q12.bmp
684,./prototype2_data/SolderBridge/solderBridge_0_6989.bmp
685,./prototype2_data/SolderBridge/solderBridge_0_2357.bmp
686,./prototype2_data/SolderBridge/solderBridge_0_3570.bmp
687,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4358_Q03.bmp
688,./prototype2_data/SolderBridge/solderBridge_0_3854.bmp
689,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1560_Q06.bmp
690,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1967_Q09.bmp
691,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2109_Q09.bmp
692,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1787_Q06.bmp
693,./prototype2_data/SolderBridge/solderBridge_0_6700.bmp
694,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4377_Q06.bmp
695,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3884_Q06.bmp
696,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1768_Q03.bmp
697,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2444_Q09.bmp
698,./prototype2_data/SolderBridge/solderBridge_0_8394.bmp
699,./prototype2_data/SolderBridge/solderBridge_0_7683.bmp
700,./prototype2_data/SolderBridge/solderBridge_0_1877.bmp
701,./prototype2_data/SolderBridge/solderBridge_0_6544.bmp
702,./prototype2_data/SolderBridge/solderBridge_0_2031.bmp
703,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1701_Q06.bmp
704,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1698_Q06.bmp
705,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2787_Q06.bmp
706,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3583_Q06.bmp
707,./prototype2_data/SolderBridge/solderBridge_0_3676.bmp
708,./prototype2_data/SolderBridge/solderBridge_0_9028.bmp
709,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2773_Q09.bmp
710,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2454_Q09.bmp
711,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1587_Q09.bmp
712,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3775_Q03.bmp
713,./prototype2_data/SolderBridge/solderBridge_0_4857.bmp
714,./prototype2_data/SolderBridge/solderBridge_0_2678.bmp
715,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2089_Q06.bmp
716,./prototype2_data/SolderBridge/solderBridge_0_471.bmp
717,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2568_Q03.bmp
718,./prototype2_data/SolderBridge/solderBridge_0_3784.bmp
719,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1440_Q12.bmp
720,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3676_Q03.bmp
721,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3027_Q03.bmp
722,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3878_Q03.bmp
723,./prototype2_data/SolderBridge/solderBridge_0_2061.bmp
724,./prototype2_data/SolderBridge/solderBridge_0_3164.bmp
725,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3821_Q09.bmp
726,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_073_Q03.bmp
727,./prototype2_data/SolderBridge/solderBridge_0_5477.bmp
