,Labels(1=normal and -1=defect)
341,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3625_Q09.bmp,1
342,./prototype2_data/SolderBridge/solderBridge_0_7794.bmp,-1
343,./prototype2_data/SolderBridge/solderBridge_0_525.bmp,-1
344,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2257_Q12.bmp,1
345,./prototype2_data/SolderBridge/solderBridge_0_4529.bmp,-1
346,./prototype2_data/SolderBridge/solderBridge_0_7422.bmp,-1
347,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3668_Q03.bmp,1
348,./prototype2_data/SolderBridge/solderBridge_0_1201.bmp,-1
349,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3364_Q03.bmp,1
350,./prototype2_data/SolderBridge/solderBridge_0_406.bmp,-1
351,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4348_Q12.bmp,1
352,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3787_Q06.bmp,1
353,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1465_Q03.bmp,1
354,./prototype2_data/SolderBridge/solderBridge_0_9370.bmp,-1
355,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2105_Q06.bmp,-1
356,./prototype2_data/SolderBridge/solderBridge_0_9026.bmp,-1
357,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4212_Q09.bmp,1
358,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3853_Q12.bmp,1
359,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1738_Q12.bmp,1
360,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1952_Q06.bmp,1
361,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2058_Q03.bmp,1
362,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1879_Q03.bmp,1
363,./prototype2_data/SolderBridge/solderBridge_0_3962.bmp,1
364,./prototype2_data/SolderBridge/solderBridge_0_4361.bmp,-1
365,./prototype2_data/SolderBridge/solderBridge_0_7229.bmp,-1
366,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2483_Q03.bmp,1
367,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2660_Q09.bmp,1
368,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3545_Q12.bmp,1
369,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4408_Q09.bmp,1
370,./prototype2_data/SolderBridge/solderBridge_0_2250.bmp,-1
371,./prototype2_data/SolderBridge/solderBridge_0_8285.bmp,-1
372,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4368_Q03.bmp,1
373,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3547_Q12.bmp,1
374,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4040_Q12.bmp,1
375,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1483_Q06.bmp,1
376,./prototype2_data/SolderBridge/solderBridge_0_5807.bmp,-1
377,./prototype2_data/SolderBridge/solderBridge_0_3464.bmp,-1
378,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2515_Q06.bmp,1
379,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1920_Q12.bmp,1
380,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2572_Q03.bmp,1
381,./prototype2_data/SolderBridge/solderBridge_0_2682.bmp,-1
382,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3400_Q06.bmp,1
383,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3926_Q09.bmp,1
384,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2910_Q03.bmp,1
385,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1502_Q06.bmp,1
386,./prototype2_data/SolderBridge/solderBridge_0_1660.bmp,-1
387,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_094_Q03.bmp,1
388,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4379_Q06.bmp,1
389,./prototype2_data/SolderBridge/solderBridge_0_1981.bmp,1
390,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4077_Q03.bmp,1
391,./prototype2_data/SolderBridge/solderBridge_0_6100.bmp,-1
392,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1914_Q12.bmp,1
393,./prototype2_data/SolderBridge/solderBridge_0_6486.bmp,-1
394,./prototype2_data/SolderBridge/solderBridge_0_4226.bmp,1
395,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4150_Q12.bmp,1
396,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2915_Q03.bmp,1
397,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4182_Q06.bmp,1
398,./prototype2_data/SolderBridge/solderBridge_0_7257.bmp,-1
399,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1792_Q06.bmp,1
400,./prototype2_data/SolderBridge/solderBridge_0_2348.bmp,-1
401,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4216_Q09.bmp,1
402,./prototype2_data/SolderBridge/solderBridge_0_5703.bmp,1
403,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2065_Q12.bmp,1
404,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3454_Q12.bmp,1
405,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3910_Q09.bmp,1
406,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3427_Q09.bmp,-1
407,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4312_Q03.bmp,1
408,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2763_Q09.bmp,1
409,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4115_Q09.bmp,1
410,./prototype2_data/SolderBridge/solderBridge_0_5819.bmp,-1
411,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1481_Q06.bmp,1
412,./prototype2_data/SolderBridge/solderBridge_0_954.bmp,-1
413,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1886_Q03.bmp,1
414,./prototype2_data/SolderBridge/solderBridge_0_3428.bmp,-1
415,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3492_Q06.bmp,1
416,./prototype2_data/SolderBridge/solderBridge_0_7838.bmp,-1
417,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3711_Q09.bmp,1
418,./prototype2_data/SolderBridge/solderBridge_0_6506.bmp,-1
419,./prototype2_data/SolderBridge/solderBridge_0_7110.bmp,-1
420,./prototype2_data/SolderBridge/solderBridge_0_8176.bmp,-1
421,./prototype2_data/SolderBridge/solderBridge_0_5195.bmp,-1
422,./prototype2_data/SolderBridge/solderBridge_0_5357.bmp,1
423,./prototype2_data/SolderBridge/solderBridge_0_5338.bmp,-1
424,./prototype2_data/SolderBridge/solderBridge_0_2972.bmp,-1
425,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3972_Q03.bmp,1
426,./prototype2_data/SolderBridge/solderBridge_0_9132.bmp,-1
427,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2505_Q06.bmp,-1
428,./prototype2_data/SolderBridge/solderBridge_0_501.bmp,-1
429,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2875_Q09.bmp,1
430,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3473_Q03.bmp,1
431,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2788_Q06.bmp,1
432,./prototype2_data/SolderBridge/solderBridge_0_8925.bmp,-1
433,./prototype2_data/SolderBridge/solderBridge_0_1296.bmp,-1
434,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2000_Q12.bmp,1
435,./prototype2_data/SolderBridge/solderBridge_0_491.bmp,-1
436,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3460_Q03.bmp,1
437,./prototype2_data/SolderBridge/solderBridge_0_477.bmp,-1
438,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3404_Q06.bmp,1
439,./prototype2_data/SolderBridge/solderBridge_0_3637.bmp,-1
440,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2175_Q03.bmp,1
441,./prototype2_data/SolderBridge/solderBridge_0_7451.bmp,-1
442,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2205_Q09.bmp,-1
443,./prototype2_data/SolderBridge/solderBridge_0_1923.bmp,1
444,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1723_Q03.bmp,1
445,./prototype2_data/SolderBridge/solderBridge_0_6561.bmp,-1
446,./prototype2_data/SolderBridge/solderBridge_0_9877.bmp,-1
447,./prototype2_data/SolderBridge/solderBridge_0_6767.bmp,-1
448,./prototype2_data/SolderBridge/solderBridge_0_959.bmp,-1
449,./prototype2_data/SolderBridge/solderBridge_0_3141.bmp,-1
450,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2607_Q09.bmp,1
451,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3409_Q09.bmp,1
452,./prototype2_data/SolderBridge/solderBridge_0_3190.bmp,-1
453,./prototype2_data/SolderBridge/solderBridge_0_7585.bmp,1
454,./prototype2_data/SolderBridge/solderBridge_0_3364.bmp,-1
455,./prototype2_data/SolderBridge/solderBridge_0_6079.bmp,-1
456,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3394_Q06.bmp,1
457,./prototype2_data/SolderBridge/solderBridge_0_8595.bmp,-1
458,./prototype2_data/SolderBridge/solderBridge_0_7874.bmp,1
459,./prototype2_data/SolderBridge/solderBridge_0_5805.bmp,-1
460,./prototype2_data/SolderBridge/solderBridge_0_8306.bmp,-1
461,./prototype2_data/SolderBridge/solderBridge_0_8759.bmp,-1
462,./prototype2_data/SolderBridge/solderBridge_0_4989.bmp,-1
463,./prototype2_data/SolderBridge/solderBridge_0_6680.bmp,-1
464,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1854_Q06.bmp,1
465,./prototype2_data/SolderBridge/solderBridge_0_5914.bmp,-1
466,./prototype2_data/SolderBridge/solderBridge_0_2458.bmp,-1
467,./prototype2_data/SolderBridge/solderBridge_0_7982.bmp,-1
468,./prototype2_data/SolderBridge/solderBridge_0_7319.bmp,-1
469,./prototype2_data/SolderBridge/solderBridge_0_158.bmp,-1
470,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3561_Q03.bmp,1
471,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_057_Q06.bmp,1
472,./prototype2_data/SolderBridge/solderBridge_0_210.bmp,-1
473,./prototype2_data/SolderBridge/solderBridge_0_7634.bmp,-1
474,./prototype2_data/SolderBridge/solderBridge_0_757.bmp,-1
475,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4019_Q09.bmp,1
476,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2412_Q09.bmp,1
477,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4410_Q09.bmp,1
478,./prototype2_data/SolderBridge/solderBridge_0_8115.bmp,-1
479,./prototype2_data/SolderBridge/solderBridge_0_9998.bmp,-1
480,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2378_Q03.bmp,1
481,./prototype2_data/SolderBridge/solderBridge_0_9190.bmp,-1
482,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1829_Q09.bmp,1
483,./prototype2_data/SolderBridge/solderBridge_0_3747.bmp,-1
484,./prototype2_data/SolderBridge/solderBridge_0_9521.bmp,-1
485,./prototype2_data/SolderBridge/solderBridge_0_964.bmp,-1
486,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1522_Q09.bmp,-1
487,./prototype2_data/SolderBridge/solderBridge_0_5617.bmp,-1
488,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1730_Q12.bmp,1
489,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2632_Q12.bmp,1
490,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2587_Q06.bmp,1
491,./prototype2_data/SolderBridge/solderBridge_0_7783.bmp,-1
492,./prototype2_data/SolderBridge/solderBridge_0_6102.bmp,-1
493,./prototype2_data/SolderBridge/solderBridge_0_1872.bmp,-1
494,./prototype2_data/SolderBridge/solderBridge_0_5836.bmp,-1
495,./prototype2_data/SolderBridge/solderBridge_0_3619.bmp,-1
496,./prototype2_data/SolderBridge/solderBridge_0_5893.bmp,-1
497,./prototype2_data/SolderBridge/solderBridge_0_3837.bmp,-1
498,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2513_Q06.bmp,1
499,./prototype2_data/SolderBridge/solderBridge_0_2335.bmp,-1
500,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4352_Q12.bmp,-1
501,./prototype2_data/SolderBridge/solderBridge_0_4060.bmp,-1
502,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3359_Q03.bmp,1
503,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2879_Q09.bmp,1
504,./prototype2_data/SolderBridge/solderBridge_0_9472.bmp,-1
505,./prototype2_data/SolderBridge/solderBridge_0_2714.bmp,-1
506,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3414_Q09.bmp,1
507,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3490_Q06.bmp,1
508,./prototype2_data/SolderBridge/solderBridge_0_9110.bmp,-1
509,./prototype2_data/SolderBridge/solderBridge_0_9851.bmp,-1
510,./prototype2_data/SolderBridge/solderBridge_0_1580.bmp,1
511,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3767_Q03.bmp,1
512,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4301_Q12.bmp,1
513,./prototype2_data/SolderBridge/solderBridge_0_5091.bmp,-1
514,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4245_Q09.bmp,1
515,./prototype2_data/SolderBridge/solderBridge_0_3842.bmp,-1
516,./prototype2_data/SolderBridge/solderBridge_0_5793.bmp,-1
517,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2768_Q09.bmp,1
518,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2925_Q03.bmp,1
519,./prototype2_data/SolderBridge/solderBridge_0_3543.bmp,-1
520,./prototype2_data/SolderBridge/solderBridge_0_2697.bmp,-1
521,./prototype2_data/SolderBridge/solderBridge_0_1796.bmp,1
522,./prototype2_data/SolderBridge/solderBridge_0_1206.bmp,-1
523,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2364_Q03.bmp,1
524,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1889_Q03.bmp,1
525,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1639_Q12.bmp,1
526,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2473_Q12.bmp,1
527,./prototype2_data/SolderBridge/solderBridge_0_6448.bmp,-1
528,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4238_Q09.bmp,1
529,./prototype2_data/SolderBridge/solderBridge_0_3299.bmp,-1
530,./prototype2_data/SolderBridge/solderBridge_0_7546.bmp,-1
531,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3796_Q06.bmp,1
532,./prototype2_data/SolderBridge/solderBridge_0_4669.bmp,1
533,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3013_Q03.bmp,1
534,./prototype2_data/SolderBridge/solderBridge_0_8393.bmp,-1
535,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2467_Q12.bmp,1
536,./prototype2_data/SolderBridge/solderBridge_0_5509.bmp,-1
537,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2623_Q09.bmp,1
538,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2802_Q06.bmp,1
539,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4330_Q12.bmp,1
540,./prototype2_data/SolderBridge/solderBridge_0_2595.bmp,-1
541,./prototype2_data/SolderBridge/solderBridge_0_2165.bmp,1
542,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2347_Q12.bmp,-1
543,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1788_Q06.bmp,1
544,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2615_Q09.bmp,1
545,./prototype2_data/SolderBridge/solderBridge_0_3308.bmp,-1
546,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1589_Q09.bmp,-1
547,./prototype2_data/SolderBridge/solderBridge_0_4375.bmp,1
548,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3888_Q06.bmp,1
549,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2884_Q06.bmp,1
550,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1565_Q06.bmp,1
551,./prototype2_data/SolderBridge/solderBridge_0_2738.bmp,-1
552,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2471_Q12.bmp,-1
553,./prototype2_data/SolderBridge/solderBridge_0_5452.bmp,-1
554,./prototype2_data/SolderBridge/solderBridge_0_6502.bmp,-1
555,./prototype2_data/SolderBridge/solderBridge_0_4187.bmp,-1
556,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2717_Q03.bmp,1
557,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2995_Q06.bmp,1
558,./prototype2_data/SolderBridge/solderBridge_0_5363.bmp,-1
559,./prototype2_data/SolderBridge/solderBridge_0_5721.bmp,-1
560,./prototype2_data/SolderBridge/solderBridge_0_5747.bmp,-1
561,./prototype2_data/SolderBridge/solderBridge_0_683.bmp,-1
562,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2519_Q06.bmp,1
563,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3428_Q09.bmp,-1
564,./prototype2_data/SolderBridge/solderBridge_0_4730.bmp,-1
565,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2260_Q12.bmp,1
566,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1917_Q12.bmp,1
567,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2860_Q09.bmp,1
568,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2501_Q03.bmp,1
569,./prototype2_data/SolderBridge/solderBridge_0_5368.bmp,-1
570,./prototype2_data/SolderBridge/solderBridge_0_4900.bmp,-1
571,./prototype2_data/SolderBridge/solderBridge_0_6269.bmp,-1
572,./prototype2_data/SolderBridge/solderBridge_0_6638.bmp,1
573,./prototype2_data/SolderBridge/solderBridge_0_2978.bmp,-1
574,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3776_Q03.bmp,1
575,./prototype2_data/SolderBridge/solderBridge_0_6299.bmp,-1
576,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4172_Q03.bmp,1
577,./prototype2_data/SolderBridge/solderBridge_0_2211.bmp,-1
578,./prototype2_data/SolderBridge/solderBridge_0_4812.bmp,-1
579,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4389_Q06.bmp,1
580,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3349_Q12.bmp,1
581,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2321_Q06.bmp,1
582,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1890_Q03.bmp,1
583,./prototype2_data/SolderBridge/solderBridge_0_6420.bmp,-1
584,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3686_Q06.bmp,1
585,./prototype2_data/SolderBridge/solderBridge_0_1649.bmp,-1
586,./prototype2_data/SolderBridge/solderBridge_0_3318.bmp,-1
587,./prototype2_data/SolderBridge/solderBridge_0_6941.bmp,-1
588,./prototype2_data/SolderBridge/solderBridge_0_660.bmp,-1
589,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1694_Q06.bmp,1
590,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3794_Q06.bmp,1
591,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4307_Q03.bmp,1
592,./prototype2_data/SolderBridge/solderBridge_0_1822.bmp,-1
593,./prototype2_data/SolderBridge/solderBridge_0_3445.bmp,-1
594,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2155_Q12.bmp,1
595,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2375_Q03.bmp,1
596,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1517_Q09.bmp,1
597,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2716_Q03.bmp,1
598,./prototype2_data/SolderBridge/solderBridge_0_457.bmp,-1
599,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2815_Q03.bmp,1
600,./prototype2_data/SolderBridge/solderBridge_0_4542.bmp,-1
601,./prototype2_data/SolderBridge/solderBridge_0_6603.bmp,1
602,./prototype2_data/SolderBridge/solderBridge_0_2358.bmp,-1
603,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2652_Q12.bmp,1
604,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1940_Q12.bmp,1
605,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2014_Q09.bmp,1
606,./prototype2_data/SolderBridge/solderBridge_0_913.bmp,-1
607,./prototype2_data/SolderBridge/solderBridge_0_9470.bmp,-1
608,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1997_Q03.bmp,1
609,./prototype2_data/SolderBridge/solderBridge_0_1425.bmp,-1
610,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3612_Q09.bmp,1
611,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4293_Q12.bmp,1
612,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3900_Q06.bmp,1
613,./prototype2_data/SolderBridge/solderBridge_0_5960.bmp,-1
614,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2220_Q06.bmp,1
615,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4234_Q09.bmp,1
616,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3831_Q12.bmp,1
617,./prototype2_data/Normal_Type-1/Normal_Foreign_Part_076_Q03.bmp,1
618,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2194_Q12.bmp,1
619,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2495_Q03.bmp,1
620,./prototype2_data/SolderBridge/solderBridge_0_4905.bmp,-1
621,./prototype2_data/SolderBridge/solderBridge_0_4154.bmp,-1
622,./prototype2_data/SolderBridge/solderBridge_0_4756.bmp,-1
623,./prototype2_data/SolderBridge/solderBridge_0_9623.bmp,-1
624,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1641_Q12.bmp,1
625,./prototype2_data/SolderBridge/solderBridge_0_6051.bmp,-1
626,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1474_Q03.bmp,1
627,./prototype2_data/SolderBridge/solderBridge_0_4236.bmp,-1
628,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4009_Q09.bmp,1
629,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2933_Q12.bmp,1
630,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1462_Q03.bmp,1
631,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3388_Q06.bmp,1
632,./prototype2_data/SolderBridge/solderBridge_0_7772.bmp,1
633,./prototype2_data/SolderBridge/solderBridge_0_1308.bmp,-1
634,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1856_Q06.bmp,1
635,./prototype2_data/SolderBridge/solderBridge_0_5185.bmp,-1
636,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3357_Q03.bmp,1
637,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3375_Q03.bmp,1
638,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3863_Q03.bmp,1
639,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1779_Q03.bmp,1
640,./prototype2_data/SolderBridge/solderBridge_0_5335.bmp,-1
641,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2208_Q09.bmp,1
642,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3430_Q09.bmp,-1
643,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3797_Q06.bmp,1
644,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4010_Q09.bmp,1
645,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2537_Q12.bmp,1
646,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3944_Q12.bmp,1
647,./prototype2_data/SolderBridge/solderBridge_0_5566.bmp,-1
648,./prototype2_data/SolderBridge/solderBridge_0_1461.bmp,-1
649,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4383_Q06.bmp,1
650,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1913_Q06.bmp,1
651,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2290_Q09.bmp,1
652,./prototype2_data/SolderBridge/solderBridge_0_6803.bmp,-1
653,./prototype2_data/SolderBridge/solderBridge_0_6537.bmp,-1
654,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4298_Q12.bmp,1
655,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4325_Q03.bmp,1
656,./prototype2_data/SolderBridge/solderBridge_0_921.bmp,-1
657,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4220_Q09.bmp,1
658,./prototype2_data/SolderBridge/solderBridge_0_5008.bmp,-1
659,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3018_Q03.bmp,1
660,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3429_Q09.bmp,-1
661,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3642_Q12.bmp,1
662,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1575_Q06.bmp,1
663,./prototype2_data/SolderBridge/solderBridge_0_9582.bmp,-1
664,./prototype2_data/SolderBridge/solderBridge_0_7808.bmp,-1
665,./prototype2_data/SolderBridge/solderBridge_0_9783.bmp,-1
666,./prototype2_data/SolderBridge/solderBridge_0_725.bmp,-1
667,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1893_Q03.bmp,1
668,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1958_Q03.bmp,1
669,./prototype2_data/SolderBridge/solderBridge_0_2954.bmp,-1
670,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1791_Q06.bmp,1
671,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3936_Q12.bmp,1
672,./prototype2_data/SolderBridge/solderBridge_0_7737.bmp,-1
673,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1687_Q06.bmp,1
674,./prototype2_data/SolderBridge/solderBridge_0_8004.bmp,-1
675,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3332_Q12.bmp,1
676,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_3965_Q03.bmp,1
677,./prototype2_data/SolderBridge/solderBridge_0_8161.bmp,-1
678,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2758_Q09.bmp,1
679,./prototype2_data/SolderBridge/solderBridge_0_363.bmp,1
680,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_1756_Q03.bmp,1
681,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_2251_Q06.bmp,1
682,./prototype2_data/SolderBridge/solderBridge_0_9600.bmp,-1
683,./prototype2_data/Normal_Type-1/Normal_Solder_Insufficient_4132_Q12.bmp,1
684,./prototype2_data/SolderBridge/solderBridge_0_6989.bmp,-1
