,Labels(1=normal and -1=defect)
401,./prototype2_data/Normal_Type-2/Normal_Type2_0_5293.bmp,1
402,./prototype2_data/Normal_Type-2/Normal_Type2_0_2640.bmp,1
403,./prototype2_data/Normal_Type-2/Normal_Type2_0_4127.bmp,-1
404,./prototype2_data/Normal_Type-2/Normal_Type2_0_5377.bmp,1
405,./prototype2_data/Normal_Type-2/Normal_Type2_0_5749.bmp,1
406,./prototype2_data/Normal_Type-2/Normal_Type2_0_4623.bmp,1
407,./prototype2_data/Shifting/shifting_0_618.bmp,1
408,./prototype2_data/Normal_Type-2/Normal_Type2_0_8151.bmp,-1
409,./prototype2_data/Normal_Type-2/Normal_Type2_0_4564.bmp,1
410,./prototype2_data/Normal_Type-2/Normal_Type2_0_6711.bmp,1
411,./prototype2_data/Shifting/shifting_0_113.bmp,-1
412,./prototype2_data/Shifting/shifting_0_9405.bmp,-1
413,./prototype2_data/Normal_Type-2/Normal_Type2_0_3399.bmp,-1
414,./prototype2_data/Normal_Type-2/Normal_Type2_0_2576.bmp,-1
415,./prototype2_data/Normal_Type-2/Normal_Type2_0_3862.bmp,1
416,./prototype2_data/Shifting/shifting_0_3655.bmp,-1
417,./prototype2_data/Shifting/shifting_0_9376.bmp,-1
418,./prototype2_data/Shifting/shifting_0_5609.bmp,-1
419,./prototype2_data/Shifting/shifting_0_7864.bmp,-1
420,./prototype2_data/Shifting/shifting_0_4113.bmp,-1
421,./prototype2_data/Shifting/shifting_0_9199.bmp,-1
422,./prototype2_data/Shifting/shifting_0_9240.bmp,1
423,./prototype2_data/Shifting/shifting_0_5325.bmp,-1
424,./prototype2_data/Shifting/shifting_0_5203.bmp,-1
425,./prototype2_data/Shifting/shifting_0_6823.bmp,1
426,./prototype2_data/Shifting/shifting_0_4434.bmp,-1
427,./prototype2_data/Normal_Type-2/Normal_Type2_0_792.bmp,1
428,./prototype2_data/Shifting/shifting_0_3948.bmp,1
429,./prototype2_data/Shifting/shifting_0_5071.bmp,-1
430,./prototype2_data/Shifting/shifting_0_701.bmp,1
431,./prototype2_data/Normal_Type-2/Normal_Type2_0_6943.bmp,-1
432,./prototype2_data/Normal_Type-2/Normal_Type2_0_556.bmp,-1
433,./prototype2_data/Shifting/shifting_0_7780.bmp,-1
434,./prototype2_data/Normal_Type-2/Normal_Type2_0_1658.bmp,1
435,./prototype2_data/Shifting/shifting_0_9859.bmp,-1
436,./prototype2_data/Shifting/shifting_0_3743.bmp,-1
437,./prototype2_data/Normal_Type-2/Normal_Type2_0_1510.bmp,-1
438,./prototype2_data/Normal_Type-2/Normal_Type2_0_1208.bmp,1
439,./prototype2_data/Normal_Type-2/Normal_Type2_0_9536.bmp,1
440,./prototype2_data/Normal_Type-2/Normal_Type2_0_7013.bmp,1
441,./prototype2_data/Normal_Type-2/Normal_Type2_0_1437.bmp,1
442,./prototype2_data/Normal_Type-2/Normal_Type2_0_7066.bmp,1
443,./prototype2_data/Shifting/shifting_0_1921.bmp,1
444,./prototype2_data/Shifting/shifting_0_1372.bmp,1
445,./prototype2_data/Shifting/shifting_0_2420.bmp,1
446,./prototype2_data/Normal_Type-2/Normal_Type2_0_6664.bmp,-1
447,./prototype2_data/Shifting/shifting_0_4912.bmp,-1
448,./prototype2_data/Normal_Type-2/Normal_Type2_0_1262.bmp,1
449,./prototype2_data/Normal_Type-2/Normal_Type2_0_142.bmp,-1
450,./prototype2_data/Shifting/shifting_0_1627.bmp,-1
451,./prototype2_data/Normal_Type-2/Normal_Type2_0_1563.bmp,1
452,./prototype2_data/Shifting/shifting_0_1715.bmp,-1
453,./prototype2_data/Shifting/shifting_0_2895.bmp,1
454,./prototype2_data/Normal_Type-2/Normal_Type2_0_6206.bmp,-1
455,./prototype2_data/Normal_Type-2/Normal_Type2_0_8606.bmp,-1
456,./prototype2_data/Normal_Type-2/Normal_Type2_0_3461.bmp,-1
457,./prototype2_data/Normal_Type-2/Normal_Type2_0_1622.bmp,1
458,./prototype2_data/Shifting/shifting_0_8009.bmp,-1
459,./prototype2_data/Shifting/shifting_0_2540.bmp,-1
460,./prototype2_data/Normal_Type-2/Normal_Type2_0_5808.bmp,1
461,./prototype2_data/Shifting/shifting_0_8221.bmp,1
462,./prototype2_data/Normal_Type-2/Normal_Type2_0_9052.bmp,-1
463,./prototype2_data/Normal_Type-2/Normal_Type2_0_7667.bmp,1
464,./prototype2_data/Normal_Type-2/Normal_Type2_0_9349.bmp,1
465,./prototype2_data/Normal_Type-2/Normal_Type2_0_8260.bmp,1
466,./prototype2_data/Shifting/shifting_0_7405.bmp,-1
467,./prototype2_data/Shifting/shifting_0_8899.bmp,-1
468,./prototype2_data/Normal_Type-2/Normal_Type2_0_1936.bmp,-1
469,./prototype2_data/Normal_Type-2/Normal_Type2_0_3546.bmp,1
470,./prototype2_data/Shifting/shifting_0_8201.bmp,1
471,./prototype2_data/Shifting/shifting_0_2303.bmp,-1
472,./prototype2_data/Normal_Type-2/Normal_Type2_0_7179.bmp,1
473,./prototype2_data/Shifting/shifting_0_7974.bmp,-1
474,./prototype2_data/Shifting/shifting_0_3485.bmp,-1
475,./prototype2_data/Normal_Type-2/Normal_Type2_0_1905.bmp,-1
476,./prototype2_data/Normal_Type-2/Normal_Type2_0_8452.bmp,1
477,./prototype2_data/Shifting/shifting_0_2905.bmp,-1
478,./prototype2_data/Normal_Type-2/Normal_Type2_0_9094.bmp,1
479,./prototype2_data/Shifting/shifting_0_9719.bmp,-1
480,./prototype2_data/Shifting/shifting_0_9966.bmp,-1
481,./prototype2_data/Shifting/shifting_0_9898.bmp,-1
482,./prototype2_data/Normal_Type-2/Normal_Type2_0_3924.bmp,-1
483,./prototype2_data/Normal_Type-2/Normal_Type2_0_7795.bmp,1
484,./prototype2_data/Shifting/shifting_0_9858.bmp,1
485,./prototype2_data/Normal_Type-2/Normal_Type2_0_294.bmp,1
486,./prototype2_data/Normal_Type-2/Normal_Type2_0_7363.bmp,1
487,./prototype2_data/Shifting/shifting_0_1644.bmp,-1
488,./prototype2_data/Normal_Type-2/Normal_Type2_0_8672.bmp,1
489,./prototype2_data/Normal_Type-2/Normal_Type2_0_1657.bmp,1
490,./prototype2_data/Shifting/shifting_0_2155.bmp,1
491,./prototype2_data/Shifting/shifting_0_3028.bmp,-1
492,./prototype2_data/Shifting/shifting_0_645.bmp,-1
493,./prototype2_data/Shifting/shifting_0_7610.bmp,1
494,./prototype2_data/Shifting/shifting_0_6052.bmp,-1
495,./prototype2_data/Shifting/shifting_0_4846.bmp,-1
496,./prototype2_data/Normal_Type-2/Normal_Type2_0_3977.bmp,1
497,./prototype2_data/Normal_Type-2/Normal_Type2_0_5776.bmp,1
498,./prototype2_data/Shifting/shifting_0_3953.bmp,1
499,./prototype2_data/Normal_Type-2/Normal_Type2_0_4268.bmp,1
500,./prototype2_data/Normal_Type-2/Normal_Type2_0_1027.bmp,1
501,./prototype2_data/Shifting/shifting_0_1646.bmp,1
502,./prototype2_data/Normal_Type-2/Normal_Type2_0_3899.bmp,1
503,./prototype2_data/Normal_Type-2/Normal_Type2_0_9164.bmp,1
504,./prototype2_data/Normal_Type-2/Normal_Type2_0_3569.bmp,1
505,./prototype2_data/Normal_Type-2/Normal_Type2_0_259.bmp,1
506,./prototype2_data/Shifting/shifting_0_7963.bmp,-1
507,./prototype2_data/Shifting/shifting_0_9003.bmp,-1
508,./prototype2_data/Shifting/shifting_0_5336.bmp,-1
509,./prototype2_data/Normal_Type-2/Normal_Type2_0_9460.bmp,1
510,./prototype2_data/Normal_Type-2/Normal_Type2_0_5124.bmp,1
511,./prototype2_data/Normal_Type-2/Normal_Type2_0_292.bmp,1
512,./prototype2_data/Shifting/shifting_0_3937.bmp,1
513,./prototype2_data/Normal_Type-2/Normal_Type2_0_6517.bmp,-1
514,./prototype2_data/Normal_Type-2/Normal_Type2_0_3303.bmp,1
515,./prototype2_data/Shifting/shifting_0_6896.bmp,-1
516,./prototype2_data/Normal_Type-2/Normal_Type2_0_7074.bmp,1
517,./prototype2_data/Normal_Type-2/Normal_Type2_0_2388.bmp,1
518,./prototype2_data/Normal_Type-2/Normal_Type2_0_9137.bmp,1
519,./prototype2_data/Normal_Type-2/Normal_Type2_0_838.bmp,1
520,./prototype2_data/Shifting/shifting_0_712.bmp,-1
521,./prototype2_data/Shifting/shifting_0_6144.bmp,-1
522,./prototype2_data/Normal_Type-2/Normal_Type2_0_4369.bmp,-1
523,./prototype2_data/Normal_Type-2/Normal_Type2_0_1508.bmp,1
524,./prototype2_data/Shifting/shifting_0_6023.bmp,-1
525,./prototype2_data/Normal_Type-2/Normal_Type2_0_4989.bmp,1
526,./prototype2_data/Normal_Type-2/Normal_Type2_0_7451.bmp,1
527,./prototype2_data/Shifting/shifting_0_2833.bmp,-1
528,./prototype2_data/Shifting/shifting_0_7578.bmp,-1
529,./prototype2_data/Normal_Type-2/Normal_Type2_0_3283.bmp,1
530,./prototype2_data/Shifting/shifting_0_3604.bmp,1
531,./prototype2_data/Normal_Type-2/Normal_Type2_0_7253.bmp,-1
532,./prototype2_data/Normal_Type-2/Normal_Type2_0_5384.bmp,-1
533,./prototype2_data/Normal_Type-2/Normal_Type2_0_3770.bmp,1
534,./prototype2_data/Shifting/shifting_0_1981.bmp,-1
535,./prototype2_data/Normal_Type-2/Normal_Type2_0_3775.bmp,1
536,./prototype2_data/Normal_Type-2/Normal_Type2_0_4048.bmp,1
537,./prototype2_data/Shifting/shifting_0_1487.bmp,-1
538,./prototype2_data/Shifting/shifting_0_2816.bmp,-1
539,./prototype2_data/Normal_Type-2/Normal_Type2_0_9605.bmp,-1
540,./prototype2_data/Shifting/shifting_0_5462.bmp,-1
541,./prototype2_data/Shifting/shifting_0_7684.bmp,1
542,./prototype2_data/Shifting/shifting_0_6433.bmp,1
543,./prototype2_data/Shifting/shifting_0_2442.bmp,1
544,./prototype2_data/Normal_Type-2/Normal_Type2_0_6828.bmp,-1
545,./prototype2_data/Shifting/shifting_0_7616.bmp,-1
546,./prototype2_data/Shifting/shifting_0_5037.bmp,-1
547,./prototype2_data/Shifting/shifting_0_1673.bmp,1
548,./prototype2_data/Normal_Type-2/Normal_Type2_0_3260.bmp,-1
549,./prototype2_data/Normal_Type-2/Normal_Type2_0_7498.bmp,1
550,./prototype2_data/Normal_Type-2/Normal_Type2_0_5807.bmp,-1
551,./prototype2_data/Normal_Type-2/Normal_Type2_0_6351.bmp,-1
552,./prototype2_data/Shifting/shifting_0_7820.bmp,-1
553,./prototype2_data/Shifting/shifting_0_2512.bmp,-1
554,./prototype2_data/Normal_Type-2/Normal_Type2_0_7509.bmp,1
555,./prototype2_data/Normal_Type-2/Normal_Type2_0_479.bmp,1
556,./prototype2_data/Normal_Type-2/Normal_Type2_0_9787.bmp,1
557,./prototype2_data/Shifting/shifting_0_7845.bmp,-1
558,./prototype2_data/Shifting/shifting_0_5233.bmp,-1
559,./prototype2_data/Normal_Type-2/Normal_Type2_0_1019.bmp,1
560,./prototype2_data/Normal_Type-2/Normal_Type2_0_2248.bmp,1
561,./prototype2_data/Normal_Type-2/Normal_Type2_0_5589.bmp,1
562,./prototype2_data/Normal_Type-2/Normal_Type2_0_2985.bmp,-1
563,./prototype2_data/Shifting/shifting_0_2927.bmp,1
564,./prototype2_data/Normal_Type-2/Normal_Type2_0_4810.bmp,1
565,./prototype2_data/Shifting/shifting_0_1482.bmp,-1
566,./prototype2_data/Shifting/shifting_0_4517.bmp,1
567,./prototype2_data/Normal_Type-2/Normal_Type2_0_2069.bmp,1
568,./prototype2_data/Shifting/shifting_0_8134.bmp,-1
569,./prototype2_data/Normal_Type-2/Normal_Type2_0_7917.bmp,-1
570,./prototype2_data/Normal_Type-2/Normal_Type2_0_9666.bmp,-1
571,./prototype2_data/Shifting/shifting_0_1122.bmp,1
572,./prototype2_data/Normal_Type-2/Normal_Type2_0_1273.bmp,-1
573,./prototype2_data/Shifting/shifting_0_7986.bmp,-1
574,./prototype2_data/Shifting/shifting_0_9575.bmp,-1
575,./prototype2_data/Normal_Type-2/Normal_Type2_0_3467.bmp,1
576,./prototype2_data/Shifting/shifting_0_7625.bmp,-1
577,./prototype2_data/Normal_Type-2/Normal_Type2_0_5786.bmp,-1
578,./prototype2_data/Normal_Type-2/Normal_Type2_0_9283.bmp,1
579,./prototype2_data/Normal_Type-2/Normal_Type2_0_4061.bmp,1
580,./prototype2_data/Normal_Type-2/Normal_Type2_0_8862.bmp,1
581,./prototype2_data/Normal_Type-2/Normal_Type2_0_4959.bmp,1
582,./prototype2_data/Normal_Type-2/Normal_Type2_0_1829.bmp,1
583,./prototype2_data/Shifting/shifting_0_4251.bmp,-1
584,./prototype2_data/Normal_Type-2/Normal_Type2_0_8537.bmp,-1
585,./prototype2_data/Normal_Type-2/Normal_Type2_0_5879.bmp,1
586,./prototype2_data/Normal_Type-2/Normal_Type2_0_1146.bmp,1
587,./prototype2_data/Shifting/shifting_0_405.bmp,-1
588,./prototype2_data/Normal_Type-2/Normal_Type2_0_3290.bmp,1
589,./prototype2_data/Normal_Type-2/Normal_Type2_0_5899.bmp,-1
590,./prototype2_data/Normal_Type-2/Normal_Type2_0_7488.bmp,1
591,./prototype2_data/Normal_Type-2/Normal_Type2_0_1168.bmp,1
592,./prototype2_data/Normal_Type-2/Normal_Type2_0_2801.bmp,-1
593,./prototype2_data/Shifting/shifting_0_8730.bmp,1
594,./prototype2_data/Shifting/shifting_0_4698.bmp,-1
595,./prototype2_data/Normal_Type-2/Normal_Type2_0_9865.bmp,1
596,./prototype2_data/Shifting/shifting_0_939.bmp,-1
597,./prototype2_data/Shifting/shifting_0_5149.bmp,-1
598,./prototype2_data/Shifting/shifting_0_5046.bmp,-1
599,./prototype2_data/Normal_Type-2/Normal_Type2_0_7157.bmp,1
600,./prototype2_data/Shifting/shifting_0_9293.bmp,-1
601,./prototype2_data/Shifting/shifting_0_5483.bmp,1
602,./prototype2_data/Normal_Type-2/Normal_Type2_0_3763.bmp,1
603,./prototype2_data/Normal_Type-2/Normal_Type2_0_7409.bmp,-1
604,./prototype2_data/Shifting/shifting_0_9559.bmp,1
605,./prototype2_data/Shifting/shifting_0_127.bmp,1
606,./prototype2_data/Shifting/shifting_0_496.bmp,-1
607,./prototype2_data/Normal_Type-2/Normal_Type2_0_5580.bmp,1
608,./prototype2_data/Normal_Type-2/Normal_Type2_0_2672.bmp,1
609,./prototype2_data/Shifting/shifting_0_620.bmp,-1
610,./prototype2_data/Shifting/shifting_0_6708.bmp,-1
611,./prototype2_data/Shifting/shifting_0_4124.bmp,1
612,./prototype2_data/Normal_Type-2/Normal_Type2_0_7112.bmp,-1
613,./prototype2_data/Normal_Type-2/Normal_Type2_0_8494.bmp,1
614,./prototype2_data/Shifting/shifting_0_6499.bmp,1
615,./prototype2_data/Shifting/shifting_0_5593.bmp,-1
616,./prototype2_data/Normal_Type-2/Normal_Type2_0_2691.bmp,1
617,./prototype2_data/Normal_Type-2/Normal_Type2_0_157.bmp,1
618,./prototype2_data/Normal_Type-2/Normal_Type2_0_5682.bmp,-1
619,./prototype2_data/Normal_Type-2/Normal_Type2_0_3854.bmp,1
620,./prototype2_data/Shifting/shifting_0_5216.bmp,1
621,./prototype2_data/Shifting/shifting_0_1845.bmp,-1
622,./prototype2_data/Shifting/shifting_0_1546.bmp,-1
623,./prototype2_data/Normal_Type-2/Normal_Type2_0_3436.bmp,1
624,./prototype2_data/Normal_Type-2/Normal_Type2_0_1506.bmp,-1
625,./prototype2_data/Normal_Type-2/Normal_Type2_0_1360.bmp,1
626,./prototype2_data/Shifting/shifting_0_6365.bmp,-1
627,./prototype2_data/Shifting/shifting_0_2873.bmp,-1
628,./prototype2_data/Normal_Type-2/Normal_Type2_0_8491.bmp,1
629,./prototype2_data/Shifting/shifting_0_6587.bmp,-1
630,./prototype2_data/Normal_Type-2/Normal_Type2_0_2628.bmp,1
631,./prototype2_data/Shifting/shifting_0_9937.bmp,-1
632,./prototype2_data/Normal_Type-2/Normal_Type2_0_6353.bmp,1
633,./prototype2_data/Normal_Type-2/Normal_Type2_0_6187.bmp,1
634,./prototype2_data/Shifting/shifting_0_3457.bmp,-1
635,./prototype2_data/Shifting/shifting_0_4012.bmp,1
636,./prototype2_data/Normal_Type-2/Normal_Type2_0_3355.bmp,1
637,./prototype2_data/Normal_Type-2/Normal_Type2_0_5538.bmp,-1
638,./prototype2_data/Shifting/shifting_0_4406.bmp,1
639,./prototype2_data/Normal_Type-2/Normal_Type2_0_6320.bmp,-1
640,./prototype2_data/Shifting/shifting_0_3125.bmp,-1
641,./prototype2_data/Normal_Type-2/Normal_Type2_0_1917.bmp,1
642,./prototype2_data/Normal_Type-2/Normal_Type2_0_6534.bmp,-1
643,./prototype2_data/Normal_Type-2/Normal_Type2_0_6621.bmp,-1
644,./prototype2_data/Normal_Type-2/Normal_Type2_0_970.bmp,1
645,./prototype2_data/Shifting/shifting_0_2260.bmp,-1
646,./prototype2_data/Normal_Type-2/Normal_Type2_0_6514.bmp,1
647,./prototype2_data/Shifting/shifting_0_7781.bmp,-1
648,./prototype2_data/Normal_Type-2/Normal_Type2_0_2429.bmp,1
649,./prototype2_data/Shifting/shifting_0_3931.bmp,-1
650,./prototype2_data/Shifting/shifting_0_5629.bmp,-1
651,./prototype2_data/Normal_Type-2/Normal_Type2_0_5645.bmp,-1
652,./prototype2_data/Normal_Type-2/Normal_Type2_0_5811.bmp,-1
653,./prototype2_data/Shifting/shifting_0_711.bmp,-1
654,./prototype2_data/Normal_Type-2/Normal_Type2_0_1832.bmp,1
655,./prototype2_data/Shifting/shifting_0_9959.bmp,1
656,./prototype2_data/Normal_Type-2/Normal_Type2_0_13.bmp,1
657,./prototype2_data/Normal_Type-2/Normal_Type2_0_4199.bmp,1
658,./prototype2_data/Normal_Type-2/Normal_Type2_0_7971.bmp,-1
659,./prototype2_data/Shifting/shifting_0_7017.bmp,1
660,./prototype2_data/Normal_Type-2/Normal_Type2_0_1581.bmp,1
661,./prototype2_data/Shifting/shifting_0_3795.bmp,-1
662,./prototype2_data/Normal_Type-2/Normal_Type2_0_5989.bmp,-1
663,./prototype2_data/Normal_Type-2/Normal_Type2_0_6849.bmp,1
664,./prototype2_data/Normal_Type-2/Normal_Type2_0_1966.bmp,1
665,./prototype2_data/Normal_Type-2/Normal_Type2_0_8131.bmp,1
666,./prototype2_data/Shifting/shifting_0_1471.bmp,-1
667,./prototype2_data/Shifting/shifting_0_4715.bmp,1
668,./prototype2_data/Shifting/shifting_0_1206.bmp,-1
669,./prototype2_data/Normal_Type-2/Normal_Type2_0_4377.bmp,1
670,./prototype2_data/Shifting/shifting_0_6750.bmp,-1
671,./prototype2_data/Normal_Type-2/Normal_Type2_0_3273.bmp,1
672,./prototype2_data/Normal_Type-2/Normal_Type2_0_2435.bmp,-1
673,./prototype2_data/Shifting/shifting_0_1603.bmp,-1
674,./prototype2_data/Normal_Type-2/Normal_Type2_0_258.bmp,1
675,./prototype2_data/Normal_Type-2/Normal_Type2_0_3130.bmp,1
676,./prototype2_data/Shifting/shifting_0_1431.bmp,-1
677,./prototype2_data/Shifting/shifting_0_3733.bmp,1
678,./prototype2_data/Normal_Type-2/Normal_Type2_0_5927.bmp,1
679,./prototype2_data/Shifting/shifting_0_8124.bmp,-1
680,./prototype2_data/Shifting/shifting_0_8023.bmp,-1
681,./prototype2_data/Shifting/shifting_0_2453.bmp,-1
682,./prototype2_data/Shifting/shifting_0_7699.bmp,1
683,./prototype2_data/Normal_Type-2/Normal_Type2_0_2368.bmp,-1
684,./prototype2_data/Normal_Type-2/Normal_Type2_0_7224.bmp,1
685,./prototype2_data/Normal_Type-2/Normal_Type2_0_5318.bmp,1
686,./prototype2_data/Normal_Type-2/Normal_Type2_0_7711.bmp,-1
687,./prototype2_data/Normal_Type-2/Normal_Type2_0_4804.bmp,1
688,./prototype2_data/Normal_Type-2/Normal_Type2_0_1342.bmp,-1
689,./prototype2_data/Normal_Type-2/Normal_Type2_0_38.bmp,-1
690,./prototype2_data/Normal_Type-2/Normal_Type2_0_4132.bmp,1
691,./prototype2_data/Shifting/shifting_0_8523.bmp,-1
692,./prototype2_data/Shifting/shifting_0_9611.bmp,-1
693,./prototype2_data/Shifting/shifting_0_1669.bmp,-1
694,./prototype2_data/Shifting/shifting_0_4829.bmp,-1
695,./prototype2_data/Normal_Type-2/Normal_Type2_0_8674.bmp,1
696,./prototype2_data/Normal_Type-2/Normal_Type2_0_6159.bmp,-1
697,./prototype2_data/Normal_Type-2/Normal_Type2_0_4734.bmp,-1
698,./prototype2_data/Normal_Type-2/Normal_Type2_0_4017.bmp,1
699,./prototype2_data/Shifting/shifting_0_5303.bmp,-1
700,./prototype2_data/Normal_Type-2/Normal_Type2_0_2896.bmp,-1
701,./prototype2_data/Normal_Type-2/Normal_Type2_0_5199.bmp,1
702,./prototype2_data/Shifting/shifting_0_6939.bmp,-1
703,./prototype2_data/Normal_Type-2/Normal_Type2_0_9828.bmp,-1
704,./prototype2_data/Shifting/shifting_0_2441.bmp,1
705,./prototype2_data/Normal_Type-2/Normal_Type2_0_8275.bmp,1
706,./prototype2_data/Shifting/shifting_0_445.bmp,-1
707,./prototype2_data/Shifting/shifting_0_7203.bmp,1
708,./prototype2_data/Normal_Type-2/Normal_Type2_0_8517.bmp,1
709,./prototype2_data/Shifting/shifting_0_5160.bmp,-1
710,./prototype2_data/Normal_Type-2/Normal_Type2_0_1300.bmp,1
711,./prototype2_data/Normal_Type-2/Normal_Type2_0_9350.bmp,1
712,./prototype2_data/Normal_Type-2/Normal_Type2_0_9237.bmp,1
713,./prototype2_data/Normal_Type-2/Normal_Type2_0_5236.bmp,1
714,./prototype2_data/Normal_Type-2/Normal_Type2_0_5635.bmp,1
715,./prototype2_data/Normal_Type-2/Normal_Type2_0_8615.bmp,1
716,./prototype2_data/Normal_Type-2/Normal_Type2_0_9919.bmp,1
717,./prototype2_data/Shifting/shifting_0_5569.bmp,-1
718,./prototype2_data/Normal_Type-2/Normal_Type2_0_9926.bmp,1
719,./prototype2_data/Normal_Type-2/Normal_Type2_0_7672.bmp,1
720,./prototype2_data/Normal_Type-2/Normal_Type2_0_3249.bmp,1
721,./prototype2_data/Shifting/shifting_0_1031.bmp,1
722,./prototype2_data/Normal_Type-2/Normal_Type2_0_3507.bmp,1
723,./prototype2_data/Normal_Type-2/Normal_Type2_0_929.bmp,1
724,./prototype2_data/Normal_Type-2/Normal_Type2_0_971.bmp,1
725,./prototype2_data/Shifting/shifting_0_6785.bmp,-1
726,./prototype2_data/Normal_Type-2/Normal_Type2_0_7025.bmp,-1
727,./prototype2_data/Shifting/shifting_0_2426.bmp,-1
728,./prototype2_data/Shifting/shifting_0_7517.bmp,-1
729,./prototype2_data/Normal_Type-2/Normal_Type2_0_9502.bmp,1
730,./prototype2_data/Shifting/shifting_0_541.bmp,-1
731,./prototype2_data/Normal_Type-2/Normal_Type2_0_9317.bmp,-1
732,./prototype2_data/Normal_Type-2/Normal_Type2_0_4831.bmp,1
733,./prototype2_data/Normal_Type-2/Normal_Type2_0_5668.bmp,-1
734,./prototype2_data/Normal_Type-2/Normal_Type2_0_190.bmp,-1
735,./prototype2_data/Normal_Type-2/Normal_Type2_0_8112.bmp,-1
736,./prototype2_data/Shifting/shifting_0_6766.bmp,-1
737,./prototype2_data/Normal_Type-2/Normal_Type2_0_6079.bmp,-1
738,./prototype2_data/Normal_Type-2/Normal_Type2_0_3176.bmp,1
739,./prototype2_data/Shifting/shifting_0_1807.bmp,-1
740,./prototype2_data/Shifting/shifting_0_4383.bmp,-1
741,./prototype2_data/Shifting/shifting_0_6850.bmp,-1
742,./prototype2_data/Shifting/shifting_0_160.bmp,-1
743,./prototype2_data/Shifting/shifting_0_3917.bmp,-1
744,./prototype2_data/Normal_Type-2/Normal_Type2_0_4910.bmp,-1
745,./prototype2_data/Normal_Type-2/Normal_Type2_0_8617.bmp,1
746,./prototype2_data/Shifting/shifting_0_1045.bmp,1
747,./prototype2_data/Normal_Type-2/Normal_Type2_0_4809.bmp,1
748,./prototype2_data/Normal_Type-2/Normal_Type2_0_191.bmp,1
749,./prototype2_data/Shifting/shifting_0_1204.bmp,-1
750,./prototype2_data/Shifting/shifting_0_3279.bmp,1
751,./prototype2_data/Shifting/shifting_0_8506.bmp,-1
752,./prototype2_data/Shifting/shifting_0_6995.bmp,-1
753,./prototype2_data/Normal_Type-2/Normal_Type2_0_5716.bmp,-1
754,./prototype2_data/Normal_Type-2/Normal_Type2_0_9120.bmp,1
755,./prototype2_data/Normal_Type-2/Normal_Type2_0_7254.bmp,1
756,./prototype2_data/Shifting/shifting_0_987.bmp,1
757,./prototype2_data/Normal_Type-2/Normal_Type2_0_1244.bmp,1
758,./prototype2_data/Shifting/shifting_0_4806.bmp,-1
759,./prototype2_data/Normal_Type-2/Normal_Type2_0_1174.bmp,1
760,./prototype2_data/Normal_Type-2/Normal_Type2_0_7634.bmp,-1
761,./prototype2_data/Normal_Type-2/Normal_Type2_0_7827.bmp,-1
762,./prototype2_data/Normal_Type-2/Normal_Type2_0_2451.bmp,1
763,./prototype2_data/Normal_Type-2/Normal_Type2_0_2254.bmp,-1
764,./prototype2_data/Shifting/shifting_0_1213.bmp,1
765,./prototype2_data/Normal_Type-2/Normal_Type2_0_7772.bmp,-1
766,./prototype2_data/Normal_Type-2/Normal_Type2_0_1846.bmp,1
767,./prototype2_data/Shifting/shifting_0_1871.bmp,1
768,./prototype2_data/Normal_Type-2/Normal_Type2_0_6499.bmp,1
769,./prototype2_data/Shifting/shifting_0_7413.bmp,-1
770,./prototype2_data/Normal_Type-2/Normal_Type2_0_9795.bmp,1
771,./prototype2_data/Normal_Type-2/Normal_Type2_0_8604.bmp,1
772,./prototype2_data/Normal_Type-2/Normal_Type2_0_496.bmp,1
773,./prototype2_data/Shifting/shifting_0_2369.bmp,-1
774,./prototype2_data/Normal_Type-2/Normal_Type2_0_9523.bmp,1
775,./prototype2_data/Normal_Type-2/Normal_Type2_0_3063.bmp,1
776,./prototype2_data/Normal_Type-2/Normal_Type2_0_1407.bmp,1
777,./prototype2_data/Normal_Type-2/Normal_Type2_0_2181.bmp,1
778,./prototype2_data/Shifting/shifting_0_9642.bmp,-1
779,./prototype2_data/Shifting/shifting_0_9956.bmp,-1
780,./prototype2_data/Shifting/shifting_0_409.bmp,-1
781,./prototype2_data/Shifting/shifting_0_1525.bmp,-1
782,./prototype2_data/Shifting/shifting_0_1115.bmp,-1
783,./prototype2_data/Shifting/shifting_0_82.bmp,-1
784,./prototype2_data/Normal_Type-2/Normal_Type2_0_3890.bmp,-1
785,./prototype2_data/Shifting/shifting_0_9209.bmp,-1
786,./prototype2_data/Normal_Type-2/Normal_Type2_0_3762.bmp,1
787,./prototype2_data/Shifting/shifting_0_6855.bmp,1
788,./prototype2_data/Shifting/shifting_0_5637.bmp,-1
789,./prototype2_data/Normal_Type-2/Normal_Type2_0_5433.bmp,1
790,./prototype2_data/Shifting/shifting_0_4957.bmp,1
791,./prototype2_data/Shifting/shifting_0_9755.bmp,-1
792,./prototype2_data/Normal_Type-2/Normal_Type2_0_4913.bmp,1
793,./prototype2_data/Shifting/shifting_0_7731.bmp,-1
794,./prototype2_data/Normal_Type-2/Normal_Type2_0_1275.bmp,1
795,./prototype2_data/Normal_Type-2/Normal_Type2_0_3688.bmp,-1
796,./prototype2_data/Shifting/shifting_0_8240.bmp,1
797,./prototype2_data/Shifting/shifting_0_8727.bmp,-1
798,./prototype2_data/Shifting/shifting_0_825.bmp,1
799,./prototype2_data/Shifting/shifting_0_4061.bmp,-1
800,./prototype2_data/Shifting/shifting_0_2716.bmp,1
801,./prototype2_data/Shifting/shifting_0_350.bmp,-1
